chrom	start_peak	end_peak	name_peak	start_gene	end_gene	gene_id	gene_name	strand_gene	gene_type	transcript_id	transcript_type	transcript_support	distance	sbs1_motif	sbs2_motif	sbs1_and_sbs2_motif
chr15	85859380	85860081	ZFP143_conserved_426	85859745	85876530	ENSMUSG00000022385.11	Gtse1	+	protein_coding	ENSMUST00000170629.2	protein_coding	1	15	1	1	1
chr15	89075534	89076369	ZFP143_conserved_427	89071198	89075852	ENSMUSG00000087331.8	1810021B22Rik	-	antisense	ENSMUST00000150364.2	antisense	1	99	0	0	0
chr15	89075534	89076369	ZFP143_conserved_427	89076013	89087077	ENSMUSG00000015363.13	Trabd	+	protein_coding	ENSMUST00000081702.11	protein_coding	1	62	1	0	0
chr15	90224055	90224675	ZFP143_conserved_428	90224311	90233471	ENSMUSG00000075470.2	Alg10b	+	protein_coding	ENSMUST00000100309.2	protein_coding	1	54	1	0	0
chr15	96460520	96461280	ZFP143_conserved_429	96413656	96460843	ENSMUSG00000033228.8	Scaf11	-	protein_coding	ENSMUST00000047835.7	protein_coding	5	57	1	1	1
chr15	98662600	98663221	ZFP143_conserved_430	98645134	98662889	ENSMUSG00000003360.15	Ddx23	-	protein_coding	ENSMUST00000003450.14	protein_coding	5	21	1	1	1
chr15	99074417	99075030	ZFP143_conserved_431	99074978	99083403	ENSMUSG00000032783.9	Troap	+	protein_coding	ENSMUST00000039665.7	protein_coding	1	255	1	0	0
chr15	99725359	99726091	ZFP143_conserved_432	99715543	99724474	ENSMUSG00000089671.1	Gm16537	-	antisense	ENSMUST00000161529.1	antisense	1	1251	0	0	0
chr15	99725359	99726091	ZFP143_conserved_432	99725647	99729532	ENSMUSG00000023020.3	Cox14	+	protein_coding	ENSMUST00000023761.3	protein_coding	1	78	1	1	1
chr15	100422813	100423372	ZFP143_conserved_433	100387898	100423055	ENSMUSG00000023030.16	Slc11a2	-	protein_coding	ENSMUST00000023774.11	protein_coding	1	37	0	0	0
chr15	100422813	100423372	ZFP143_conserved_433	100423193	100428150	ENSMUSG00000087444.1	Gm5475	+	protein_coding	ENSMUST00000148928.1	protein_coding	1	101	1	1	1
chr15	100494998	100495571	ZFP143_conserved_434	100479570	100495488	ENSMUSG00000044636.6	Csrnp2	-	protein_coding	ENSMUST00000061457.6	protein_coding	1	204	1	1	1
chr15	102073432	102074184	ZFP143_conserved_435	102073773	102097173	ENSMUSG00000058655.9	Eif4b	+	protein_coding	ENSMUST00000169681.2	protein_coding	1	35	1	0	0
chr15	102296013	102296476	ZFP143_conserved_436	102296266	102324357	ENSMUSG00000058290.4	Espl1	+	protein_coding	ENSMUST00000064924.5	protein_coding	1	22	1	1	1
chr15	102470204	102471277	ZFP143_conserved_437	102470550	102500061	ENSMUSG00000056851.14	Pcbp2	+	protein_coding	ENSMUST00000077037.12	protein_coding	1	190	0	0	0
chr15	102517684	102518977	ZFP143_conserved_438	102499025	102517064	ENSMUSG00000023050.9	Map3k12	-	protein_coding	ENSMUST00000169377.7	protein_coding	1	1266	1	1	1
chr15	102517684	102518977	ZFP143_conserved_438	102518357	102523602	ENSMUSG00000023051.11	Tarbp2	+	protein_coding	ENSMUST00000100168.9	protein_coding	1	27	1	1	1
chr15	102721921	102722523	ZFP143_conserved_439	102706777	102722178	ENSMUSG00000023055.10	Calcoco1	-	protein_coding	ENSMUST00000023818.10	protein_coding	1	44	1	1	1
chr16	3743488	3744565	ZFP143_conserved_440	3744093	3750781	ENSMUSG00000022529.11	Zfp263	+	protein_coding	ENSMUST00000023176.4	protein_coding	1	67	1	1	1
chr16	4683631	4684352	ZFP143_conserved_441	4684070	4707695	ENSMUSG00000004069.17	Dnaja3	+	protein_coding	ENSMUST00000060067.11	protein_coding	1	79	0	0	0
chr16	4789652	4790376	ZFP143_conserved_442	4765461	4789990	ENSMUSG00000004071.13	Cdip1	-	protein_coding	ENSMUST00000004173.11	protein_coding	1	24	0	1	0
chr16	4880268	4880937	ZFP143_conserved_444	4874778	4880315	ENSMUSG00000039568.6	Ubald1	-	protein_coding	ENSMUST00000037843.6	protein_coding	1	287	0	0	0
chr16	4964007	4964838	ZFP143_conserved_445	4941436	4964173	ENSMUSG00000022515.6	Anks3	-	protein_coding	ENSMUST00000023157.5	protein_coding	1	249	1	0	0
chr16	4964007	4964838	ZFP143_conserved_445	4964289	4978962	ENSMUSG00000022543.9	4930451G09Rik	+	transcribed_unitary_pseudogene	ENSMUST00000090457.6	processed_transcript	1	133	1	0	0
chr16	5049656	5050230	ZFP143_conserved_446	5013909	5049863	ENSMUSG00000022536.14	Glyr1	-	protein_coding	ENSMUST00000023189.14	protein_coding	1	80	1	0	0
chr16	5049656	5050230	ZFP143_conserved_446	5050068	5086285	ENSMUSG00000039473.8	Ubn1	+	protein_coding	ENSMUST00000052449.5	protein_coding	1	125	0	0	0
chr16	8637452	8638078	ZFP143_conserved_447	8633229	8637712	ENSMUSG00000043140.10	Tmem186	-	protein_coding	ENSMUST00000052505.9	protein_coding	1	53	0	1	0
chr16	8637452	8638078	ZFP143_conserved_447	8637674	8657531	ENSMUSG00000022711.16	Pmm2	+	protein_coding	ENSMUST00000023396.9	protein_coding	1	91	1	0	0
chr16	10545085	10545591	ZFP143_conserved_448	10545364	10744878	ENSMUSG00000068663.14	Clec16a	+	protein_coding	ENSMUST00000155633.7	protein_coding	1	26	1	1	1
chr16	11253893	11254751	ZFP143_conserved_449	11219292	11254270	ENSMUSG00000062203.15	Gspt1	-	protein_coding	ENSMUST00000167571.7	protein_coding	1	52	1	1	1
chr16	13818729	13819542	ZFP143_conserved_450	13819251	13835451	ENSMUSG00000022681.15	Ntan1	+	protein_coding	ENSMUST00000023362.14	protein_coding	1	116	1	1	1
chr16	14159261	14159983	ZFP143_conserved_451	14109173	14159267	ENSMUSG00000060657.8	Marf1	-	protein_coding	ENSMUST00000090300.5	protein_coding	5	355	1	0	0
chr16	16302457	16303205	ZFP143_conserved_452	16302978	16309640	ENSMUSG00000022792.16	Yars2	+	protein_coding	ENSMUST00000059955.14	protein_coding	1	147	1	0	0
chr16	16358415	16359281	ZFP143_conserved_453	16312233	16358938	ENSMUSG00000022789.15	Dnm1l	-	protein_coding	ENSMUST00000096229.10	protein_coding	1	90	1	1	1
chr16	17111048	17111496	ZFP143_conserved_454	17086555	17111257	ENSMUSG00000022771.17	Ppil2	-	protein_coding	ENSMUST00000023455.13	protein_coding	1	15	1	1	1
chr16	17201198	17201754	ZFP143_conserved_455	17152015	17201492	ENSMUSG00000038965.17	Ube2l3	-	protein_coding	ENSMUST00000090192.11	protein_coding	1	16	0	0	0
chr16	17508490	17509192	ZFP143_conserved_456	17508688	17526333	ENSMUSG00000022761.12	Lztr1	+	protein_coding	ENSMUST00000023444.10	protein_coding	1	153	0	0	0
chr16	17722648	17723121	ZFP143_conserved_457	17651221	17722897	ENSMUSG00000012114.17	Med15	-	protein_coding	ENSMUST00000080936.13	protein_coding	1	13	1	1	1
chr16	18248350	18249259	ZFP143_conserved_458	18239784	18248732	ENSMUSG00000005732.14	Ranbp1	-	protein_coding	ENSMUST00000115645.9	protein_coding	1	72	1	0	0
chr16	18248350	18249259	ZFP143_conserved_458	18248883	18254772	ENSMUSG00000022721.19	Trmt2a	+	protein_coding	ENSMUST00000140206.7	protein_coding	1	79	1	0	0
chr16	18288990	18289721	ZFP143_conserved_459	18253948	18289246	ENSMUSG00000022718.12	Dgcr8	-	protein_coding	ENSMUST00000009321.10	protein_coding	1	109	1	0	0
chr16	18498399	18498959	ZFP143_conserved_460	18498886	18566627	ENSMUSG00000000884.17	Gnb1l	+	protein_coding	ENSMUST00000167778.8	protein_coding	1	207	1	0	0
chr16	18498399	18498959	ZFP143_conserved_460	18498901	18501658	ENSMUSG00000086965.1	Rtl10	+	protein_coding	ENSMUST00000146673.1	protein_coding	1	222	1	0	0
chr16	18811471	18812731	ZFP143_conserved_461	18780447	18811972	ENSMUSG00000000028.15	Cdc45	-	protein_coding	ENSMUST00000000028.13	protein_coding	1	129	1	1	1
chr16	18811471	18812731	ZFP143_conserved_461	18812294	18835261	ENSMUSG00000005262.13	Ufd1	+	protein_coding	ENSMUST00000005394.12	protein_coding	1	193	0	0	0
chr16	20097237	20098258	ZFP143_conserved_462	20097542	20129221	ENSMUSG00000062901.3	Klhl24	+	protein_coding	ENSMUST00000023509.4	protein_coding	1	205	1	1	1
chr16	20535095	20535701	ZFP143_conserved_463	20535478	20544056	ENSMUSG00000022841.15	Ap2m1	+	protein_coding	ENSMUST00000090023.12	protein_coding	1	80	0	1	0
chr16	20651418	20651874	ZFP143_conserved_464	20651652	20663414	ENSMUSG00000006998.16	Psmd2	+	protein_coding	ENSMUST00000007212.8	protein_coding	1	6	0	0	0
chr16	23127509	23128114	ZFP143_conserved_465	23113943	23127737	ENSMUSG00000022881.15	Rfc4	-	protein_coding	ENSMUST00000023598.14	protein_coding	1	74	1	0	0
chr16	32079057	32079631	ZFP143_conserved_466	32016290	32079342	ENSMUSG00000022781.8	Pak2	-	protein_coding	ENSMUST00000023467.8	protein_coding	1	2	0	1	0
chr16	32430532	32431045	ZFP143_conserved_467	32430924	32475070	ENSMUSG00000005615.15	Pcyt1a	+	protein_coding	ENSMUST00000079791.10	protein_coding	1	136	0	0	0
chr16	32867983	32868644	ZFP143_conserved_468	32821707	32868339	ENSMUSG00000035629.19	Rubcn	-	protein_coding	ENSMUST00000089684.9	protein_coding	1	26	0	0	0
chr16	33056230	33056718	ZFP143_conserved_469	33012683	33056190	ENSMUSG00000035578.16	Iqcg	-	protein_coding	ENSMUST00000115100.8	protein_coding	1	284	1	0	0
chr16	33056230	33056718	ZFP143_conserved_469	33056453	33060189	ENSMUSG00000060636.14	Rpl35a	+	protein_coding	ENSMUST00000078804.11	protein_coding	1	21	1	0	0
chr16	33380530	33381062	ZFP143_conserved_470	33379855	33380727	ENSMUSG00000097318.2	1700007L15Rik	-	bidirectional_promoter_lncRNA	ENSMUST00000180923.1	bidirectional_promoter_lncRNA	1	69	0	0	0
chr16	33380530	33381062	ZFP143_conserved_470	33380836	33504363	ENSMUSG00000022811.17	Zfp148	+	protein_coding	ENSMUST00000165418.8	protein_coding	1	40	1	0	0
chr16	35363517	35364203	ZFP143_conserved_471	35311131	35363918	ENSMUSG00000034473.14	Sec22a	-	protein_coding	ENSMUST00000043521.4	protein_coding	1	58	1	0	0
chr16	35490170	35491149	ZFP143_conserved_472	35397312	35490873	ENSMUSG00000022844.8	Pdia5	-	protein_coding	ENSMUST00000023550.8	protein_coding	1	214	1	1	1
chr16	35983012	35983672	ZFP143_conserved_473	35966753	35983230	ENSMUSG00000086324.8	Gm15564	-	antisense	ENSMUST00000173605.1	antisense	1	112	0	0	0
chr16	35983012	35983672	ZFP143_conserved_473	35983315	36037131	ENSMUSG00000022905.12	Kpna1	+	protein_coding	ENSMUST00000004054.12	protein_coding	1	27	1	1	1
chr16	43889589	43890201	ZFP143_conserved_474	43861407	43889685	ENSMUSG00000022704.16	Qtrt2	-	protein_coding	ENSMUST00000023387.13	protein_coding	1	210	1	1	1
chr16	43889589	43890201	ZFP143_conserved_474	43889940	43908482	ENSMUSG00000022701.18	Ccdc191	+	protein_coding	ENSMUST00000151183.1	protein_coding	2	45	0	1	0
chr16	44724028	44724926	ZFP143_conserved_475	44724301	44737284	ENSMUSG00000036208.13	Nepro	+	protein_coding	ENSMUST00000048788.13	protein_coding	1	176	0	0	0
chr16	44745923	44746622	ZFP143_conserved_476	44739142	44746359	ENSMUSG00000022668.10	Gtpbp8	-	protein_coding	ENSMUST00000023348.10	protein_coding	1	87	1	1	1
chr16	45742598	45743088	ZFP143_conserved_477	45729725	45742955	ENSMUSG00000033157.17	Abhd10	-	protein_coding	ENSMUST00000066983.12	protein_coding	1	112	0	0	0
chr16	57121327	57121901	ZFP143_conserved_478	57121703	57156705	ENSMUSG00000022752.9	Tomm70a	+	protein_coding	ENSMUST00000166897.2	protein_coding	1	89	1	0	0
chr16	57231036	57231795	ZFP143_conserved_479	57168862	57231504	ENSMUSG00000022749.8	Tbc1d23	-	protein_coding	ENSMUST00000023431.7	protein_coding	1	89	1	0	0
chr16	58670063	58670668	ZFP143_conserved_481	58670292	58680386	ENSMUSG00000022742.6	Cpox	+	protein_coding	ENSMUST00000060077.6	protein_coding	1	73	1	1	1
chr16	58727421	58728193	ZFP143_conserved_482	58727910	58734251	ENSMUSG00000022744.12	Cldnd1	+	protein_coding	ENSMUST00000023426.11	protein_coding	1	103	1	1	1
chr16	59639041	59639859	ZFP143_conserved_483	59613328	59639391	ENSMUSG00000022722.18	Arl6	-	protein_coding	ENSMUST00000099646.9	protein_coding	1	59	1	0	0
chr16	75766634	75767521	ZFP143_conserved_484	75755022	75766821	ENSMUSG00000032932.15	Hspa13	-	protein_coding	ENSMUST00000046283.15	protein_coding	1	256	1	1	1
chr16	84834728	84835817	ZFP143_conserved_485	84827871	84835625	ENSMUSG00000022890.13	Atp5j	-	protein_coding	ENSMUST00000023608.13	protein_coding	1	353	1	1	1
chr16	84834728	84835817	ZFP143_conserved_485	84835124	84863779	ENSMUSG00000008976.16	Gabpa	+	protein_coding	ENSMUST00000009120.7	protein_coding	1	148	1	0	0
chr16	87454705	87455256	ZFP143_conserved_486	87454703	87483517	ENSMUSG00000025616.14	Usp16	+	protein_coding	ENSMUST00000026710.11	protein_coding	1	277	1	0	0
chr16	87495623	87496230	ZFP143_conserved_487	87483326	87495873	ENSMUSG00000025613.13	Cct8	-	protein_coding	ENSMUST00000026704.13	protein_coding	1	53	1	1	1
chr16	87495623	87496230	ZFP143_conserved_487	87496073	87504033	ENSMUSG00000093606.1	B130034C11Rik	+	processed_transcript	ENSMUST00000175717.1	lincRNA	1	147	0	1	0
chr16	90284271	90284931	ZFP143_conserved_488	90229055	90284425	ENSMUSG00000022983.16	Scaf4	-	protein_coding	ENSMUST00000039280.8	protein_coding	1	176	1	0	0
chr16	91646904	91648325	ZFP143_conserved_489	91621186	91646952	ENSMUSG00000022962.15	Gart	-	protein_coding	ENSMUST00000023684.13	protein_coding	1	662	1	0	0
chr16	91646904	91648325	ZFP143_conserved_489	91647879	91679195	ENSMUSG00000022961.18	Son	+	protein_coding	ENSMUST00000114037.8	protein_coding	1	265	1	0	0
chr16	91728520	91729584	ZFP143_conserved_490	91689322	91728975	ENSMUSG00000058240.14	Cryzl1	-	protein_coding	ENSMUST00000073466.12	protein_coding	1	77	1	0	0
chr16	91728520	91729584	ZFP143_conserved_490	91729370	91832353	ENSMUSG00000022957.20	Itsn1	+	protein_coding	ENSMUST00000095909.9	protein_coding	1	318	1	1	1
chr16	91931362	91931964	ZFP143_conserved_491	91925214	91931687	ENSMUSG00000022956.11	Atp5o	-	protein_coding	ENSMUST00000023677.9	protein_coding	1	24	1	1	1
chr16	91931362	91931964	ZFP143_conserved_491	91931237	91962915	ENSMUSG00000087190.2	D430001F17Rik	+	antisense	ENSMUST00000141344.2	antisense	5	426	0	0	0
chr16	92301047	92301534	ZFP143_conserved_492	92301286	92313041	ENSMUSG00000051989.11	Smim11	+	protein_coding	ENSMUST00000063641.10	protein_coding	1	4	1	0	0
chr16	94526343	94527264	ZFP143_conserved_493	94497783	94526830	ENSMUSG00000022898.13	Vps26c	-	protein_coding	ENSMUST00000023615.6	protein_coding	1	27	1	0	0
chr16	96127484	96128362	ZFP143_conserved_494	96120618	96127729	ENSMUSG00000040681.16	Hmgn1	-	protein_coding	ENSMUST00000050884.15	protein_coding	1	194	1	0	0
chr16	96191986	96192578	ZFP143_conserved_495	96159068	96192257	ENSMUSG00000045275.16	Lca5l	-	protein_coding	ENSMUST00000054855.13	protein_coding	1	25	1	1	1
chr16	97851469	97852067	ZFP143_conserved_496	97791520	97851850	ENSMUSG00000014039.18	Prdm15	-	protein_coding	ENSMUST00000121584.7	protein_coding	1	82	1	1	1
chr17	5491164	5491806	ZFP143_conserved_498	5492557	5753811	ENSMUSG00000034265.8	Zdhhc14	+	protein_coding	ENSMUST00000089185.5	protein_coding	1	1072	1	1	1
chr17	10839880	10840543	ZFP143_conserved_499	10403012	10840311	ENSMUSG00000037196.6	Pacrg	-	protein_coding	ENSMUST00000041463.6	protein_coding	1	100	1	0	0
chr17	10839880	10840543	ZFP143_conserved_499	10840384	12063361	ENSMUSG00000023826.16	Prkn	+	protein_coding	ENSMUST00000191124.6	protein_coding	1	173	1	1	1
chr17	12915801	12916796	ZFP143_conserved_500	12911349	12916345	ENSMUSG00000057388.9	Mrpl18	-	protein_coding	ENSMUST00000079121.3	protein_coding	1	47	1	0	0
chr17	12915801	12916796	ZFP143_conserved_500	12916329	12924556	ENSMUSG00000068039.13	Tcp1	+	protein_coding	ENSMUST00000089024.12	protein_coding	1	31	1	0	0
chr17	12991880	12992861	ZFP143_conserved_501	12966799	12992259	ENSMUSG00000060475.13	Wtap	-	protein_coding	ENSMUST00000007007.13	protein_coding	1	111	1	0	0
chr17	17373957	17374759	ZFP143_conserved_502	17374309	17394899	ENSMUSG00000116564.1	Riok2	+	protein_coding	ENSMUST00000024620.7	protein_coding	1	49	0	0	0
chr17	21422993	21423690	ZFP143_conserved_503	21423233	21435154	ENSMUSG00000023882.15	Zfp54	+	protein_coding	ENSMUST00000007884.14	protein_coding	1	108	0	0	0
chr17	21450076	21450758	ZFP143_conserved_504	21450374	21465587	ENSMUSG00000023892.8	Zfp51	+	protein_coding	ENSMUST00000039577.7	protein_coding	1	43	0	0	0
chr17	23563909	23564519	ZFP143_conserved_506	23556767	23564238	ENSMUSG00000071256.4	Zfp213	-	protein_coding	ENSMUST00000095606.4	protein_coding	1	24	1	1	1
chr17	23673306	23673989	ZFP143_conserved_507	23668618	23673842	ENSMUSG00000041319.14	Thoc6	-	protein_coding	ENSMUST00000047436.10	protein_coding	1	195	0	0	0
chr17	23673306	23673989	ZFP143_conserved_507	23673608	23675227	ENSMUSG00000023904.10	Hcfc1r1	+	protein_coding	ENSMUST00000024697.4	protein_coding	1	39	1	1	1
chr17	23802454	23803644	ZFP143_conserved_508	23803221	23824741	ENSMUSG00000039218.17	Srrm2	+	protein_coding	ENSMUST00000088621.10	protein_coding	1	172	1	1	1
chr17	24527634	24528512	ZFP143_conserved_509	24508850	24527846	ENSMUSG00000052752.15	Traf7	-	protein_coding	ENSMUST00000176353.7	protein_coding	1	227	1	1	1
chr17	24527634	24528512	ZFP143_conserved_509	24528248	24528744	ENSMUSG00000093565.1	Rab26os	+	antisense	ENSMUST00000176921.1	antisense	1	175	0	1	0
chr17	25828859	25829293	ZFP143_conserved_510	25829043	25831842	ENSMUSG00000025736.15	Jmjd8	+	protein_coding	ENSMUST00000026832.13	protein_coding	1	33	1	0	0
chr17	25874922	25875734	ZFP143_conserved_511	25875074	25877169	ENSMUSG00000025731.16	Mettl26	+	protein_coding	ENSMUST00000026827.15	protein_coding	1	254	1	1	1
chr17	25985516	25986220	ZFP143_conserved_512	25958370	25985796	ENSMUSG00000037326.10	Capn15	-	protein_coding	ENSMUST00000212520.1	protein_coding	1	72	1	1	1
chr17	25985516	25986220	ZFP143_conserved_512	25985808	25988574	ENSMUSG00000097523.2	1700022N22Rik	+	antisense	ENSMUST00000180932.2	antisense	1	60	1	1	1
chr17	26252680	26253291	ZFP143_conserved_513	26252951	26285504	ENSMUSG00000024188.16	Luc7l	+	protein_coding	ENSMUST00000114976.8	protein_coding	1	34	1	0	0
chr17	28952134	28952924	ZFP143_conserved_514	28952469	28967623	ENSMUSG00000005936.19	Kctd20	+	protein_coding	ENSMUST00000057174.15	protein_coding	1	60	1	0	0
chr17	30612310	30612957	ZFP143_conserved_515	30592866	30612659	ENSMUSG00000024026.13	Glo1	-	protein_coding	ENSMUST00000167624.1	protein_coding	2	26	0	0	0
chr17	33824327	33824849	ZFP143_conserved_516	33823036	33824562	ENSMUSG00000067288.13	Rps28	-	protein_coding	ENSMUST00000087342.12	protein_coding	1	26	0	0	0
chr17	33824327	33824849	ZFP143_conserved_516	33824572	33838317	ENSMUSG00000041881.13	Ndufa7	+	protein_coding	ENSMUST00000048249.7	protein_coding	1	16	1	0	0
chr17	34031388	34032446	ZFP143_conserved_517	34028269	34031620	ENSMUSG00000024327.16	Slc39a7	-	protein_coding	ENSMUST00000025186.15	protein_coding	1	297	1	0	0
chr17	34031388	34032446	ZFP143_conserved_517	34031852	34038399	ENSMUSG00000039656.17	Rxrb	+	protein_coding	ENSMUST00000174299.8	protein_coding	1	65	0	0	0
chr17	34646785	34647453	ZFP143_conserved_518	34647146	34655074	ENSMUSG00000015461.15	Atf6b	+	protein_coding	ENSMUST00000015605.14	protein_coding	1	27	1	1	1
chr17	35121076	35121745	ZFP143_conserved_519	35116196	35121429	ENSMUSG00000024387.13	Csnk2b	-	protein_coding	ENSMUST00000173114.7	protein_coding	1	19	1	1	1
chr17	35121076	35121745	ZFP143_conserved_519	35121482	35123659	ENSMUSG00000092417.3	Gpank1	+	protein_coding	ENSMUST00000173043.3	protein_coding	1	72	1	1	1
chr17	35673444	35674065	ZFP143_conserved_520	35667730	35673739	ENSMUSG00000001524.14	Gtf2h4	-	protein_coding	ENSMUST00000001565.14	protein_coding	1	15	1	1	1
chr17	36257248	36258098	ZFP143_conserved_522	36255645	36257856	ENSMUSG00000024446.13	Rpp21	-	protein_coding	ENSMUST00000077535.4	protein_coding	1	183	1	1	1
chr17	46153306	46153750	ZFP143_conserved_524	46147387	46153553	ENSMUSG00000034509.9	Mad2l1bp	-	protein_coding	ENSMUST00000171172.2	protein_coding	1	25	1	0	0
chr17	46159925	46161294	ZFP143_conserved_525	46161032	46169370	ENSMUSG00000023952.13	Gtpbp2	+	protein_coding	ENSMUST00000024748.13	protein_coding	1	423	1	1	1
chr17	46282714	46283185	ZFP143_conserved_526	46257871	46283010	ENSMUSG00000012296.16	Tjap1	-	protein_coding	ENSMUST00000012440.13	protein_coding	1	61	1	0	0
chr17	46680666	46681246	ZFP143_conserved_527	46674553	46680914	ENSMUSG00000063576.12	Klhdc3	-	protein_coding	ENSMUST00000165007.8	protein_coding	1	42	0	1	0
chr17	46680666	46681246	ZFP143_conserved_527	46681124	46683111	ENSMUSG00000002768.8	Mea1	+	protein_coding	ENSMUST00000002845.7	protein_coding	1	168	1	1	1
chr17	47010068	47010844	ZFP143_conserved_528	46928295	47010520	ENSMUSG00000023977.15	Ubr2	-	protein_coding	ENSMUST00000113337.9	protein_coding	1	64	1	1	1
chr17	47501953	47502504	ZFP143_conserved_529	47488050	47502292	ENSMUSG00000023980.7	Taf8	-	protein_coding	ENSMUST00000067103.3	protein_coding	1	64	1	1	1
chr17	47736761	47737794	ZFP143_conserved_530	47737030	47792419	ENSMUSG00000023990.18	Tfeb	+	protein_coding	ENSMUST00000086932.9	protein_coding	1	247	1	1	1
chr17	49428100	49428742	ZFP143_conserved_531	49427938	49429240	ENSMUSG00000092268.1	Gm20540	-	processed_transcript	ENSMUST00000172972.1	processed_transcript	3	819	0	0	0
chr17	49428100	49428742	ZFP143_conserved_531	49428410	49455435	ENSMUSG00000064120.14	Mocs1	+	protein_coding	ENSMUST00000173033.7	protein_coding	1	11	0	1	0
chr17	56609540	56610188	ZFP143_conserved_533	56607452	56609771	ENSMUSG00000049760.6	Micos13	-	protein_coding	ENSMUST00000052832.5	protein_coding	1	93	1	1	1
chr17	56613185	56613652	ZFP143_conserved_534	56613416	56614243	ENSMUSG00000057863.6	Rpl36	+	protein_coding	ENSMUST00000080492.6	protein_coding	1	2	1	0	0
chr17	56672857	56673573	ZFP143_conserved_535	56673358	56711764	ENSMUSG00000002372.9	Ranbp3	+	protein_coding	ENSMUST00000002445.9	protein_coding	1	143	1	0	0
chr17	56764555	56765492	ZFP143_conserved_536	56764778	56769841	ENSMUSG00000007603.9	Dus3l	+	protein_coding	ENSMUST00000007747.9	protein_coding	1	245	1	0	0
