chrom	start_peak	end_peak	name_peak	start_gene	end_gene	gene_id	gene_name	strand_gene	gene_type	transcript_id	transcript_type	transcript_support	distance	sbs1_motif	sbs2_motif	sbs1_and_sbs2_motif
chr16	4733647	4735262	ZNF143_conserved_483	4734537	4749396	ENSG00000166246.14	DNAAF8	+	protein_coding	ENST00000299320.10	protein_coding	1	83	1	0	0
chr16	4765927	4767776	ZNF143_conserved_484	4748239	4767162	ENSG00000103199.14	ZNF500	-	protein_coding	ENST00000219478.11	protein_coding	2	311	1	1	1
chr16	8797047	8798963	ZNF143_conserved_485	8795180	8797639	ENSG00000184857.8	TMEM186	-	protein_coding	ENST00000333050.7	protein_coding	1	366	1	1	1
chr16	8797047	8798963	ZNF143_conserved_485	8797839	8849325	ENSG00000140650.13	PMM2	+	protein_coding	ENST00000268261.9	protein_coding	1	166	1	0	0
chr16	10943936	10945165	ZNF143_conserved_487	10944581	11126787	ENSG00000038532.17	CLEC16A	+	protein_coding	ENST00000409552.4	protein_coding	1	31	1	1	1
chr16	11914462	11916962	ZNF143_conserved_488	11872679	11915878	ENSG00000103342.13	GSPT1	-	protein_coding	ENST00000439887.6	protein_coding	1	166	1	1	1
chr16	15054681	15056899	ZNF143_conserved_489	15037857	15056074	ENSG00000157045.9	NTAN1	-	protein_coding	ENST00000287706.8	protein_coding	1	284	1	1	1
chr16	15642540	15643873	ZNF143_conserved_490	15594387	15643154	ENSG00000166783.22	MARF1	-	protein_coding	ENST00000396368.8	protein_coding	1	52	1	0	0
chr16	15642540	15643873	ZNF143_conserved_490	15643267	15726353	ENSG00000072864.16	NDE1	+	protein_coding	ENST00000396355.5	protein_coding	1	61	0	0	0
chr16	18789722	18790873	ZNF143_conserved_491	18781295	18790334	ENSG00000134419.15	RPS15A	-	protein_coding	ENST00000322989.8	protein_coding	1	37	1	0	0
chr16	18800859	18802182	ZNF143_conserved_492	18791669	18801549	ENSG00000170540.15	ARL6IP1	-	protein_coding	ENST00000304414.12	protein_coding	1	29	1	0	0
chr16	18800859	18802182	ZNF143_conserved_492	18803083	18812181	ENSG00000260017.1	ENSG00000260017	+	lncRNA	ENST00000569096.1	lncRNA	3	1563	1	0	0
chr16	19523142	19524496	ZNF143_conserved_493	19501693	19522098	ENSG00000006007.12	GDE1	-	protein_coding	ENST00000353258.8	protein_coding	1	1721	1	1	1
chr16	19523142	19524496	ZNF143_conserved_493	19523811	19553408	ENSG00000103540.17	CCP110	+	protein_coding	ENST00000396212.6	protein_coding	1	8	1	1	1
chr16	21952391	21953917	ZNF143_conserved_494	21953361	21983660	ENSG00000140740.11	UQCRC2	+	protein_coding	ENST00000268379.9	protein_coding	1	207	1	0	0
chr16	22296972	22298169	ZNF143_conserved_495	22297433	22334025	ENSG00000058600.16	POLR3E	+	protein_coding	ENST00000359210.8	protein_coding	1	137	0	1	0
chr16	23556817	23558440	ZNF143_conserved_496	23520754	23557350	ENSG00000103356.18	EARS2	-	protein_coding	ENST00000449606.7	protein_coding	1	278	1	0	0
chr16	23556817	23558440	ZNF143_conserved_496	23557721	23574387	ENSG00000103353.16	UBFD1	+	protein_coding	ENST00000567212.5	protein_coding	2	93	1	0	0
chr16	23677901	23679933	ZNF143_conserved_497	23678889	23690367	ENSG00000166851.15	PLK1	+	protein_coding	ENST00000300093.9	protein_coding	1	28	1	0	0
chr16	25110963	25112341	ZNF143_conserved_499	25103328	25111555	ENSG00000260448.7	LCMT1-AS1	-	lncRNA	ENST00000569920.1	lncRNA	2	97	1	0	0
chr16	25110963	25112341	ZNF143_conserved_499	25111742	25178228	ENSG00000205629.12	LCMT1	+	protein_coding	ENST00000399069.8	protein_coding	1	90	1	1	1
chr16	28553389	28554900	ZNF143_conserved_500	28553920	28591790	ENSG00000176476.9	SGF29	+	protein_coding	ENST00000317058.8	protein_coding	1	224	1	1	1
chr16	28845890	28847309	ZNF143_conserved_501	28842411	28846348	ENSG00000178952.11	TUFM	-	protein_coding	ENST00000313511.8	protein_coding	1	251	1	1	1
chr16	28845890	28847309	ZNF143_conserved_501	28846600	28866284	ENSG00000178188.15	SH2B1	+	protein_coding	ENST00000563591.5	protein_coding	2	1	0	0	0
chr16	28949984	28951415	ZNF143_conserved_502	28950807	28965698	ENSG00000176953.13	NFATC2IP	+	protein_coding	ENST00000564978.5	protein_coding	1	108	1	1	1
chr16	29995177	29997018	ZNF143_conserved_505	29992330	29995617	ENSG00000149929.16	HIRIP3	-	protein_coding	ENST00000279392.8	protein_coding	1	480	1	1	1
chr16	29995177	29997018	ZNF143_conserved_505	29996241	30005791	ENSG00000169592.15	INO80E	+	protein_coding	ENST00000563197.6	protein_coding	1	144	1	0	0
chr16	30090825	30093096	ZNF143_conserved_506	30085793	30091924	ENSG00000149922.12	TBX6	-	protein_coding	ENST00000395224.7	protein_coding	1	36	1	1	1
chr16	30697160	30699628	ZNF143_conserved_507	30697713	30699058	ENSG00000261840.5	ENSG00000261840	-	lncRNA	ENST00000568500.1	lncRNA	2	664	0	1	0
chr16	30697160	30699628	ZNF143_conserved_507	30699171	30741409	ENSG00000080603.17	SRCAP	+	protein_coding	ENST00000262518.9	protein_coding	2	777	1	1	1
chr16	30921492	30924068	ZNF143_conserved_508	30923071	30948776	ENSG00000099364.18	FBXL19	+	protein_coding	ENST00000471231.6	protein_coding	2	291	1	1	1
chr16	31032974	31034934	ZNF143_conserved_510	31033558	31040164	ENSG00000103496.15	STX4	+	protein_coding	ENST00000313843.8	protein_coding	1	396	1	0	0
chr16	31093854	31095669	ZNF143_conserved_511	31090854	31094797	ENSG00000167397.15	VKORC1	-	protein_coding	ENST00000394975.3	protein_coding	1	36	1	1	1
chr16	31107584	31109003	ZNF143_conserved_512	31108294	31112567	ENSG00000103507.14	BCKDK	+	protein_coding	ENST00000287507.7	protein_coding	1	1	1	1	1
chr16	31457872	31460287	ZNF143_conserved_513	31458824	31467166	ENSG00000140691.18	ARMC5	+	protein_coding	ENST00000457010.6	protein_coding	1	255	1	1	1
chr16	53433576	53435815	ZNF143_conserved_514	53434471	53491648	ENSG00000103479.17	RBL2	+	protein_coding	ENST00000262133.11	protein_coding	1	224	1	1	1
chr16	53703288	53704695	ZNF143_conserved_515	53601781	53703847	ENSG00000103494.16	RPGRIP1L	-	protein_coding	ENST00000563746.5	protein_coding	1	144	1	1	1
chr16	53703288	53704695	ZNF143_conserved_515	53704156	54121941	ENSG00000140718.21	FTO	+	protein_coding	ENST00000471389.6	protein_coding	1	165	0	1	0
chr16	56729472	56730804	ZNF143_conserved_516	56708450	56730010	ENSG00000261302.7	NUP93-DT	-	lncRNA	ENST00000561663.6	lncRNA	3	128	1	0	0
chr16	56729472	56730804	ZNF143_conserved_516	56730129	56850286	ENSG00000102900.13	NUP93	+	protein_coding	ENST00000308159.10	protein_coding	1	9	0	0	0
chr16	58392157	58393463	ZNF143_conserved_517	58392471	58406147	ENSG00000181938.14	GINS3	+	protein_coding	ENST00000318129.6	protein_coding	1	339	1	1	1
chr16	58628877	58631153	ZNF143_conserved_518	58543327	58629838	ENSG00000125107.19	CNOT1	-	protein_coding	ENST00000441024.6	protein_coding	1	177	1	1	1
chr16	58683758	58685418	ZNF143_conserved_519	58666372	58684707	ENSG00000103042.9	SLC38A7	-	protein_coding	ENST00000564100.5	protein_coding	1	119	1	1	1
chr16	67226390	67227583	ZNF143_conserved_520	67207139	67227010	ENSG00000125122.18	LRRC29	-	transcribed_unitary_pseudogene	ENST00000409509.5	processed_transcript	1	24	1	1	1
chr16	67226390	67227583	ZNF143_conserved_520	67227130	67229278	ENSG00000168701.19	TMEM208	+	protein_coding	ENST00000304800.14	protein_coding	1	144	1	0	0
chr16	67665995	67668481	ZNF143_conserved_521	67662945	67666750	ENSG00000124074.12	ENKD1	-	protein_coding	ENST00000243878.9	protein_coding	1	488	1	1	1
chr16	67665995	67668481	ZNF143_conserved_521	67666814	67668755	ENSG00000159761.15	C16orf86	+	protein_coding	ENST00000403458.9	protein_coding	1	424	1	0	0
chr16	67805738	67807382	ZNF143_conserved_522	67723070	67806560	ENSG00000141084.12	RANBP10	-	protein_coding	ENST00000317506.8	protein_coding	1	0	1	1	1
chr16	67805738	67807382	ZNF143_conserved_522	67807124	67828068	ENSG00000102904.15	TSNAXIP1	+	protein_coding	ENST00000388833.7	protein_coding	1	564	1	1	1
chr16	67846240	67847952	ZNF143_conserved_525	67828157	67847693	ENSG00000102901.13	CENPT	-	protein_coding	ENST00000562787.6	protein_coding	2	597	1	1	1
chr16	67846240	67847952	ZNF143_conserved_525	67846933	67872567	ENSG00000102898.13	NUTF2	+	protein_coding	ENST00000219169.9	protein_coding	1	163	1	1	1
chr16	68084259	68086087	ZNF143_conserved_526	68085370	68229259	ENSG00000072736.19	NFATC3	+	protein_coding	ENST00000346183.8	protein_coding	1	197	1	1	1
chr16	68310154	68311706	ZNF143_conserved_527	68298034	68310946	ENSG00000103061.13	SLC7A6OS	-	protein_coding	ENST00000263997.11	protein_coding	1	16	1	0	0
chr16	68310154	68311706	ZNF143_conserved_527	68311019	68358584	ENSG00000132600.18	PRMT7	+	protein_coding	ENST00000441236.3	protein_coding	1	89	1	0	0
chr16	68538720	68540073	ZNF143_conserved_528	68539316	68576040	ENSG00000184939.16	ZFP90	+	protein_coding	ENST00000611381.4	protein_coding	1	80	0	0	0
chr16	69385528	69386563	ZNF143_conserved_529	69355567	69386007	ENSG00000132604.11	TERF2	-	protein_coding	ENST00000254942.8	protein_coding	1	38	1	1	1
chr16	70437650	70440694	ZNF143_conserved_530	70375977	70439100	ENSG00000157350.13	ST3GAL2	-	protein_coding	ENST00000342907.3	protein_coding	5	72	1	1	1
chr16	70453857	70455079	ZNF143_conserved_531	70454595	70480274	ENSG00000157353.17	FCSK	+	protein_coding	ENST00000288078.11	protein_coding	1	127	1	1	1
chr16	74296132	74297785	ZNF143_conserved_532	74054151	74296751	ENSG00000261404.7	PSMD7-DT	-	lncRNA	ENST00000569389.5	lncRNA	3	207	1	0	0
chr16	74296132	74297785	ZNF143_conserved_532	74296814	74306288	ENSG00000103035.11	PSMD7	+	protein_coding	ENST00000219313.9	protein_coding	1	144	0	1	0
chr16	74984379	74986120	ZNF143_conserved_534	74908733	74985083	ENSG00000103091.15	WDR59	-	protein_coding	ENST00000616369.4	protein_coding	1	166	1	1	1
chr16	75147901	75149536	ZNF143_conserved_535	75148582	75172236	ENSG00000184517.12	ZFP1	+	protein_coding	ENST00000393430.6	protein_coding	1	136	1	0	0
chr16	75432858	75434508	ZNF143_conserved_536	75293710	75433503	ENSG00000153774.9	CFDP1	-	protein_coding	ENST00000283882.4	protein_coding	1	180	1	1	1
chr16	75622751	75624003	ZNF143_conserved_537	75600002	75623300	ENSG00000065457.11	ADAT1	-	protein_coding	ENST00000307921.7	protein_coding	1	77	1	1	1
chr16	78098726	78100314	ZNF143_conserved_538	78099654	79212667	ENSG00000186153.18	WWOX	+	protein_coding	ENST00000402655.6	protein_coding	1	134	1	1	1
chr16	83807414	83808923	ZNF143_conserved_540	83807978	83819737	ENSG00000230989.8	HSBP1	+	protein_coding	ENST00000433866.7	protein_coding	1	190	1	1	1
chr16	83807414	83808923	ZNF143_conserved_540	83794921	83807834	ENSG00000260228.6	CDH13-AS2	-	lncRNA	ENST00000561599.2	lncRNA	4	334	1	0	0
chr16	85798951	85800331	ZNF143_conserved_543	85778624	85799544	ENSG00000131148.9	EMC8	-	protein_coding	ENST00000253457.8	protein_coding	1	97	1	0	0
chr16	85798951	85800331	ZNF143_conserved_543	85799695	85807068	ENSG00000131143.10	COX4I1	+	protein_coding	ENST00000253452.8	protein_coding	1	54	1	0	0
chr16	87950189	87952540	ZNF143_conserved_545	87951434	88076661	ENSG00000172530.22	BANP	+	protein_coding	ENST00000479780.6	protein_coding	1	70	1	1	1
chr16	89559844	89561946	ZNF143_conserved_546	89560711	89564542	ENSG00000167526.14	RPL13	+	protein_coding	ENST00000393099.3	protein_coding	1	184	1	0	0
chr16	89686415	89687713	ZNF143_conserved_547	89686700	89690594	ENSG00000185324.22	CDK10	+	protein_coding	ENST00000625631.1	protein_coding	1	364	1	0	0
chr16	89686415	89687713	ZNF143_conserved_547	89682620	89686569	ENSG00000260259.1	LINC02166	-	lncRNA	ENST00000567544.1	lncRNA	3	495	0	0	0
chr17	996428	997595	ZNF143_conserved_548	997129	1003671	ENSG00000177370.5	TIMM22	+	protein_coding	ENST00000327158.5	protein_coding	1	118	1	1	1
chr17	1516275	1517457	ZNF143_conserved_549	1494577	1516612	ENSG00000132376.20	INPP5K	-	protein_coding	ENST00000421807.7	protein_coding	1	254	0	0	0
chr17	1516275	1517457	ZNF143_conserved_549	1516877	1518101	ENSG00000236618.3	PITPNA-AS1	+	lncRNA	ENST00000425081.3	lncRNA	2	11	1	1	1
chr17	1715950	1717885	ZNF143_conserved_550	1711447	1716282	ENSG00000186594.16	MIR22HG	-	lncRNA	ENST00000334146.9	lncRNA	1	635	0	1	0
chr17	1715950	1717885	ZNF143_conserved_550	1716601	1738488	ENSG00000167716.19	WDR81	+	protein_coding	ENST00000446363.5	protein_coding	1	316	1	0	0
chr17	3635680	3637239	ZNF143_conserved_551	3608240	3636250	ENSG00000197417.9	SHPK	-	protein_coding	ENST00000225519.5	protein_coding	1	209	1	0	0
chr17	3635680	3637239	ZNF143_conserved_551	3636459	3661542	ENSG00000040531.16	CTNS	+	protein_coding	ENST00000381870.8	protein_coding	1	0	1	1	1
chr17	4730584	4732034	ZNF143_conserved_552	4731428	4733607	ENSG00000161920.11	MED11	+	protein_coding	ENST00000293777.6	protein_coding	1	119	1	0	0
chr17	4730584	4732034	ZNF143_conserved_552	4731756	4732371	ENSG00000261898.2	ENSG00000261898	-	lncRNA	ENST00000570493.2	lncRNA	5	1062	1	1	1
chr17	5419245	5420707	ZNF143_conserved_553	5384833	5419662	ENSG00000108559.13	NUP88	-	protein_coding	ENST00000573584.6	protein_coding	1	314	0	0	0
chr17	5419245	5420707	ZNF143_conserved_553	5420182	5432877	ENSG00000129197.15	RPAIN	+	protein_coding	ENST00000381209.8	protein_coding	1	206	1	1	1
chr17	5468345	5469526	ZNF143_conserved_554	5443489	5468916	ENSG00000005100.13	DHX33	-	protein_coding	ENST00000433302.7	protein_coding	1	19	0	1	0
chr17	5468345	5469526	ZNF143_conserved_554	5469092	5470360	ENSG00000262099.1	DHX33-DT	+	lncRNA	ENST00000571506.1	lncRNA	5	157	1	1	1
chr17	5485840	5487307	ZNF143_conserved_555	5471254	5486178	ENSG00000072849.11	DERL2	-	protein_coding	ENST00000158771.9	protein_coding	1	395	1	0	0
chr17	5485840	5487307	ZNF143_conserved_555	5486396	5490737	ENSG00000167842.16	MIS12	+	protein_coding	ENST00000573759.1	protein_coding	1	177	1	1	1
chr17	6651059	6652615	ZNF143_conserved_556	6643311	6651605	ENSG00000108590.11	MED31	-	protein_coding	ENST00000225728.8	protein_coding	1	232	1	0	0
chr17	7219330	7221267	ZNF143_conserved_559	7189890	7219836	ENSG00000132535.22	DLG4	-	protein_coding	ENST00000399510.8	protein_coding	1	462	1	0	0
chr17	7219330	7221267	ZNF143_conserved_559	7219938	7225266	ENSG00000072778.20	ACADVL	+	protein_coding	ENST00000356839.10	protein_coding	1	360	1	1	1
chr17	7239062	7240300	ZNF143_conserved_560	7235038	7239457	ENSG00000040633.13	PHF23	-	protein_coding	ENST00000320316.8	protein_coding	1	224	1	1	1
chr17	7434684	7436322	ZNF143_conserved_561	7435435	7437679	ENSG00000181284.3	TMEM102	+	protein_coding	ENST00000323206.2	protein_coding	1	68	1	1	1
chr17	7454934	7456440	ZNF143_conserved_562	7455594	7457329	ENSG00000170175.11	CHRNB1	+	protein_coding	ENST00000575379.1	protein_coding	2	93	1	1	1
chr17	7685558	7689091	ZNF143_conserved_563	7674217	7687427	ENSG00000141510.18	TP53	-	protein_coding	ENST00000514944.5	protein_coding	1	103	1	0	0
chr17	7685558	7689091	ZNF143_conserved_563	7687440	7703502	ENSG00000141499.18	WRAP53	+	protein_coding	ENST00000457584.6	protein_coding	1	116	1	1	1
chr17	7856102	7858863	ZNF143_conserved_564	7856685	7857559	ENSG00000183011.14	NAA38	-	protein_coding	ENST00000575771.6	protein_coding	1	77	1	1	1
chr17	7856102	7858863	ZNF143_conserved_564	7858003	7862282	ENSG00000182224.12	CYB5D1	+	protein_coding	ENST00000332439.5	protein_coding	1	521	1	1	1
chr17	15683737	15684727	ZNF143_conserved_566	15627967	15682879	ENSG00000221926.13	TRIM16	-	protein_coding	ENST00000336708.11	protein_coding	1	1353	1	1	1
chr17	15699241	15700018	ZNF143_conserved_567	15699739	15720787	ENSG00000187607.16	ZNF286A	+	protein_coding	ENST00000395894.6	protein_coding	1	110	1	0	0
chr17	16438350	16440393	ZNF143_conserved_568	16439321	16441987	ENSG00000175061.20	SNHG29	+	lncRNA	ENST00000481027.5	lncRNA	1	50	1	0	0
chr17	16438350	16440393	ZNF143_conserved_568	16440479	16440952	ENSG00000266651.1	ENSG00000266651	-	lncRNA	ENST00000585048.1	lncRNA	3	1581	0	1	0
chr17	17590393	17592660	ZNF143_conserved_571	17505563	17591708	ENSG00000133027.18	PEMT	-	protein_coding	ENST00000255389.10	protein_coding	1	182	1	1	1
chr17	17590393	17592660	ZNF143_conserved_571	17591428	17610485	ENSG00000264666.3	ENSG00000264666	+	lncRNA	ENST00000583662.1	lncRNA	3	98	1	1	1
chr17	18038690	18040367	ZNF143_conserved_574	18018021	18039168	ENSG00000171953.16	ATPAF2	-	protein_coding	ENST00000474627.8	protein_coding	1	360	0	0	0
chr17	18038690	18040367	ZNF143_conserved_574	18039408	18068405	ENSG00000141034.10	GID4	+	protein_coding	ENST00000268719.9	protein_coding	1	120	1	1	1
chr17	18224048	18226436	ZNF143_conserved_575	18225635	18244875	ENSG00000131899.12	LLGL1	+	protein_coding	ENST00000316843.9	protein_coding	1	393	1	1	1
chr17	18314441	18315798	ZNF143_conserved_576	18273921	18315007	ENSG00000177302.15	TOP3A	-	protein_coding	ENST00000542570.5	protein_coding	1	112	1	1	1
chr17	18314441	18315798	ZNF143_conserved_576	18315293	18328056	ENSG00000176994.11	SMCR8	+	protein_coding	ENST00000406438.5	protein_coding	1	174	1	1	1
chr17	18697489	18698552	ZNF143_conserved_577	18698004	18704547	ENSG00000291110.1	TRIM16L	+	lncRNA	ENST00000449697.9	lncRNA	1	16	1	1	1
chr17	19977283	19978562	ZNF143_conserved_578	19904302	19977828	ENSG00000108599.15	AKAP10	-	protein_coding	ENST00000225737.11	protein_coding	1	94	1	0	0
chr17	20008365	20010523	ZNF143_conserved_579	20009359	20319026	ENSG00000128487.19	SPECC1	+	protein_coding	ENST00000395527.9	protein_coding	2	85	1	1	1
chr17	21213391	21215423	ZNF143_conserved_581	21197954	21214161	ENSG00000178307.10	TMEM11	-	protein_coding	ENST00000317635.6	protein_coding	1	246	1	1	1
chr17	21213391	21215423	ZNF143_conserved_581	21214331	21219120	ENSG00000235530.7	TMEM11-DT	+	lncRNA	ENST00000580291.5	lncRNA	2	76	1	1	1
chr17	28334737	28336527	ZNF143_conserved_583	28328326	28335472	ENSG00000109083.14	IFT20	-	protein_coding	ENST00000395418.8	protein_coding	1	160	1	1	1
chr17	28334737	28336527	ZNF143_conserved_583	28335761	28347009	ENSG00000109079.10	TNFAIP1	+	protein_coding	ENST00000226225.7	protein_coding	1	129	1	1	1
chr17	28718466	28720665	ZNF143_conserved_584	28714284	28718415	ENSG00000109113.20	RAB34	-	protein_coding	ENST00000301043.10	protein_coding	1	1150	0	0	0
chr17	28718466	28720665	ZNF143_conserved_584	28719985	28724359	ENSG00000198242.14	RPL23A	+	protein_coding	ENST00000422514.7	protein_coding	1	420	1	1	1
chr17	28854272	28855657	ZNF143_conserved_585	28755980	28855232	ENSG00000173065.14	FAM222B	-	protein_coding	ENST00000577513.6	protein_coding	3	268	0	1	0
chr17	28854272	28855657	ZNF143_conserved_585	28855016	28861061	ENSG00000132591.12	ERAL1	+	protein_coding	ENST00000254928.10	protein_coding	1	52	1	1	1
chr17	28951179	28953236	ZNF143_conserved_586	28912144	28951490	ENSG00000109118.14	PHF12	-	protein_coding	ENST00000268756.7	protein_coding	1	717	1	1	1
chr17	29592325	29593609	ZNF143_conserved_587	29582065	29594054	ENSG00000108262.16	GIT1	-	protein_coding	ENST00000583413.4	protein_coding	4	1087	1	0	0
chr17	29592325	29593609	ZNF143_conserved_587	29593132	29614761	ENSG00000198720.13	ANKRD13B	+	protein_coding	ENST00000394859.8	protein_coding	2	165	1	1	1
chr17	29592325	29593609	ZNF143_conserved_587	29591703	29592241	ENSG00000264647.1	ENSG00000264647	-	lncRNA	ENST00000584986.1	lncRNA	3	726	1	0	0
chr17	30730639	30732146	ZNF143_conserved_588	30731706	30758335	ENSG00000290928.1	ENSG00000290928	+	lncRNA	ENST00000497969.6	lncRNA	1	314	1	0	0
chr17	32349367	32351081	ZNF143_conserved_589	32334491	32350023	ENSG00000108666.10	C17orf75	-	protein_coding	ENST00000583774.5	protein_coding	5	201	1	0	0
chr17	32349367	32351081	ZNF143_conserved_589	32350157	32381885	ENSG00000010244.19	ZNF207	+	protein_coding	ENST00000394670.9	protein_coding	1	67	0	0	0
chr17	32443859	32445433	ZNF143_conserved_590	32423971	32446038	ENSG00000279762.3	ENSG00000279762	-	lncRNA	ENST00000625127.3	lncRNA	5	1392	1	0	0
chr17	32443859	32445433	ZNF143_conserved_590	32444510	32483319	ENSG00000108671.11	PSMD11	+	protein_coding	ENST00000261712.8	protein_coding	1	136	1	1	1
chr17	38296749	38298032	ZNF143_conserved_591	38297168	38323211	ENSG00000278845.5	MRPL45	+	protein_coding	ENST00000613675.5	protein_coding	1	222	1	0	0
chr17	39926444	39928416	ZNF143_conserved_592	39921041	39927601	ENSG00000172057.10	ORMDL3	-	protein_coding	ENST00000579695.5	protein_coding	1	171	1	1	1
chr17	39926444	39928416	ZNF143_conserved_592	39927732	39944999	ENSG00000204913.7	LRRC3C	+	protein_coding	ENST00000377924.6	protein_coding	3	302	1	0	0
chr17	39926444	39928416	ZNF143_conserved_592	39927844	39929355	ENSG00000264968.1	ENSG00000264968	+	lncRNA	ENST00000578478.1	lncRNA	3	414	1	0	0
chr17	39980232	39981448	ZNF143_conserved_593	39980807	39997959	ENSG00000108344.15	PSMD3	+	protein_coding	ENST00000264639.9	protein_coding	1	33	1	0	0
chr17	40053727	40055055	ZNF143_conserved_594	40019104	40054408	ENSG00000008838.21	MED24	-	protein_coding	ENST00000394128.7	protein_coding	1	17	1	1	1
chr17	40100124	40101927	ZNF143_conserved_595	40092793	40100589	ENSG00000126368.6	NR1D1	-	protein_coding	ENST00000246672.4	protein_coding	1	436	1	1	1
chr17	40139552	40140976	ZNF143_conserved_597	40140537	40172171	ENSG00000108349.17	CASC3	+	protein_coding	ENST00000264645.12	protein_coding	1	273	1	0	0
