chrom	start_peak	end_peak	name_peak	start_gene	end_gene	gene_id	gene_name	strand_gene	gene_type	transcript_id	transcript_type	transcript_support	distance	rpkm	cpm	sbs1_motif	sbs2_motif	sbs1_and_sbs2_motif
chr11	107547708	107548278	ZFP143_peak_590	107547960	107686943	ENSMUSG00000020721.16	Helz	+	protein_coding	ENSMUST00000075012.7	protein_coding	1	33	0.7863547419349584	109.28994109834633	1	0	0
chr11	110398870	110399259	ZFP143_peak_594	110399122	110525522	ENSMUSG00000020623.11	Map2k6	+	protein_coding	ENSMUST00000100260.1	protein_coding	1	58	0.24332365386117047	30.75610984805195	1	1	1
chr11	113201680	113202161	ZFP143_peak_598	113043895	113201822	ENSMUSG00000087259.7	2610035D17Rik	-	lincRNA	ENSMUST00000145206.1	lincRNA	3	98	0.17807936528860976	28.123539921934274	1	1	1
chr11	115427787	115428055	ZFP143_peak_603	115429353	115430201	ENSMUSG00000016940.18	Kctd2	+	protein_coding	ENSMUST00000143775.1	processed_transcript	3	1432	0.5055581541892168	0.42871331475245583	1	0	0
chr11	115933378	115933832	ZFP143_peak_605	115892595	115933477	ENSMUSG00000020752.11	Recql5	-	protein_coding	ENSMUST00000021097.9	protein_coding	1	128	0.425955540447265	17.41391440456509	1	0	0
chr11	115933378	115933832	ZFP143_peak_605	115933282	115966725	ENSMUSG00000020755.9	Sap30bp	+	protein_coding	ENSMUST00000140991.1	protein_coding	1	323	1.0515773647849012	35.16790181050145	0	0	0
chr11	116029904	116030522	ZFP143_peak_606	116030322	116061214	ENSMUSG00000020770.13	Unk	+	protein_coding	ENSMUST00000021116.11	protein_coding	1	109	0.9054827510120186	27.972173144263277	1	1	1
chr11	116086843	116087643	ZFP143_peak_607	116078573	116086995	ENSMUSG00000034341.17	Wbp2	-	protein_coding	ENSMUST00000074628.12	protein_coding	1	248	1.2459501640069015	10.493392281266125	0	1	0
chr11	116167946	116168546	ZFP143_peak_608	116155086	116168154	ENSMUSG00000020776.18	Fbf1	-	protein_coding	ENSMUST00000124828.7	protein_coding	1	92	0.2893696765725021	3.781482933449458	1	1	1
chr11	116273952	116274341	ZFP143_peak_609	116245166	116274217	ENSMUSG00000020780.15	Srp68	-	protein_coding	ENSMUST00000021133.15	protein_coding	1	71	0.8463166179416031	24.58634406782151	1	0	0
chr11	116671360	116671788	ZFP143_peak_610	116671660	116675798	ENSMUSG00000020812.18	Snhg16	+	antisense	ENSMUST00000139934.7	antisense	1	86	13.879454574076274	57.43318302752762	1	1	1
chr11	116853423	116853927	ZFP143_peak_611	116849901	116853094	ENSMUSG00000034120.18	Srsf2	-	protein_coding	ENSMUST00000092404.12	protein_coding	1	581	18.582746740128655	59.334710341230796	0	0	0
chr11	116853423	116853927	ZFP143_peak_611	116853820	116875635	ENSMUSG00000020818.16	Mfsd11	+	protein_coding	ENSMUST00000021173.13	protein_coding	1	145	0.37106718204578215	8.09483057632874	1	1	1
chr11	117848620	117849576	ZFP143_peak_614	117849251	117855732	ENSMUSG00000017716.15	Birc5	+	protein_coding	ENSMUST00000081387.10	protein_coding	1	153	2.7259230635315497	17.666707374747972	1	1	1
chr11	118418812	118419511	ZFP143_peak_616	118406289	118419086	ENSMUSG00000025575.14	Cant1	-	protein_coding	ENSMUST00000017620.9	protein_coding	1	75	0.3948905641582678	5.053414549533353	1	1	1
chr11	119602791	119603270	ZFP143_peak_618	119603149	119899407	ENSMUSG00000025583.15	Rptor	+	protein_coding	ENSMUST00000026671.12	protein_coding	1	119	0.6550132509278643	194.05291569338723	0	0	0
chr11	120713627	120714189	ZFP143_peak_622	120710942	120713738	ENSMUSG00000025144.17	Cenpx	-	protein_coding	ENSMUST00000055424.12	protein_coding	1	170	0.48438955493697244	1.3543531956037747	1	1	1
chr11	120713627	120714189	ZFP143_peak_622	120713925	120721128	ENSMUSG00000025145.13	Lrrc45	+	protein_coding	ENSMUST00000026139.13	protein_coding	1	17	0.3824918432459195	2.755088746900358	1	0	0
chr11	121145879	121146205	ZFP143_peak_623	121146143	121148319	ENSMUSG00000039329.8	Tex19.1	+	protein_coding	ENSMUST00000039088.8	protein_coding	1	101	2.1121935670370404	4.5961332018726	0	0	0
chr12	3235067	3235932	ZFP143_peak_624	3235504	3241410	ENSMUSG00000079179.9	Rab10os	+	antisense	ENSMUST00000178074.7	antisense	1	5	1.0599398671212	6.260004855217806	1	1	1
chr12	3364860	3365426	ZFP143_peak_625	3365132	3404064	ENSMUSG00000020668.10	Kif3c	+	protein_coding	ENSMUST00000220210.1	protein_coding	1	11	0.10174285482523578	3.9610528240560794	1	1	1
chr12	3427599	3428048	ZFP143_peak_626	3405310	3426740	ENSMUSG00000071456.6	1110002L01Rik	-	antisense	ENSMUST00000095903.6	antisense	1	1083	0.843950310906429	18.085855162724776	1	1	1
chr12	3427599	3428048	ZFP143_peak_626	3426901	3502466	ENSMUSG00000037486.18	Asxl2	+	protein_coding	ENSMUST00000153102.8	protein_coding	5	922	0.690499164485683	52.177569364360636	0	0	0
chr12	4842980	4843419	ZFP143_peak_628	4833174	4841591	ENSMUSG00000020635.8	Fkbp1b	-	protein_coding	ENSMUST00000020964.6	protein_coding	1	1608	0.1362837949761534	1.147100702314283	0	0	0
chr12	4842980	4843419	ZFP143_peak_628	4843303	4856967	ENSMUSG00000051721.6	Wdcp	+	protein_coding	ENSMUST00000220215.1	protein_coding	1	104	0.37353054034181726	5.103921303230591	1	1	1
chr12	8208182	8208384	ZFP143_peak_630	8042721	8209165	ENSMUSG00000112694.1	Gm33037	-	antisense	ENSMUST00000217927.1	antisense	3	882	0.015668645823879314	2.6079520855097686	1	0	0
chr12	8208182	8208384	ZFP143_peak_630	8208147	8285759	ENSMUSG00000037669.15	Ldah	+	protein_coding	ENSMUST00000169104.2	protein_coding	1	136	0.31621388154249663	24.541991774276248	0	0	0
chr12	8673884	8674670	ZFP143_peak_632	8674224	8752561	ENSMUSG00000020594.14	Pum2	+	protein_coding	ENSMUST00000111122.8	protein_coding	1	53	0.9768976384709859	76.52723030490162	1	0	0
chr12	10390444	10391352	ZFP143_peak_633	10390772	10395562	ENSMUSG00000020621.6	Rdh14	+	protein_coding	ENSMUST00000020947.6	protein_coding	1	126	0.31075866093493865	1.4885339858783562	1	1	1
chr12	16894705	16895092	ZFP143_peak_636	16895167	16978102	ENSMUSG00000020580.10	Rock2	+	protein_coding	ENSMUST00000220688.1	protein_coding	1	269	0.5127886831625975	42.528129438090026	0	0	0
chr12	17544462	17544832	ZFP143_peak_637	17544794	17551084	ENSMUSG00000011179.8	Odc1	+	protein_coding	ENSMUST00000171737.2	protein_coding	1	147	4.87193533939773	30.644473284811717	1	0	0
chr12	21373478	21373925	ZFP143_peak_639	21323517	21373632	ENSMUSG00000052593.16	Adam17	-	protein_coding	ENSMUST00000064536.12	protein_coding	1	69	0.38058105918600116	19.07281978110645	1	1	1
chr12	31499361	31500164	ZFP143_peak_642	31484936	31499616	ENSMUSG00000020659.16	Cbll1	-	protein_coding	ENSMUST00000101499.9	protein_coding	1	146	0.8531779640213509	12.52465251183343	1	1	1
chr12	31634352	31634689	ZFP143_peak_643	31595361	31634599	ENSMUSG00000020650.15	Bcap29	-	protein_coding	ENSMUST00000020979.8	protein_coding	1	79	0.1982606806265022	7.779352586422693	1	0	0
chr12	31950237	31950852	ZFP143_peak_644	31926254	31950535	ENSMUSG00000002996.17	Hbp1	-	protein_coding	ENSMUST00000172314.8	protein_coding	1	9	0.3871568594300676	9.400555703821471	1	0	0
chr12	40222424	40223593	ZFP143_peak_646	40201567	40223189	ENSMUSG00000001627.12	Ifrd1	-	protein_coding	ENSMUST00000001672.11	protein_coding	1	181	2.071544464910246	44.79093442028934	1	1	1
chr12	40222424	40223593	ZFP143_peak_646	40222758	40225238	ENSMUSG00000035983.4	Gm7008	+	antisense	ENSMUST00000038121.4	antisense	1	250	0.17352128977498263	0.43033279864195695	1	1	1
chr12	40445765	40446338	ZFP143_peak_647	40315046	40445902	ENSMUSG00000055917.15	Zfp277	-	protein_coding	ENSMUST00000069637.14	protein_coding	1	149	0.19224397859651796	25.156278063225955	0	0	0
chr12	40445765	40446338	ZFP143_peak_647	40445952	40846874	ENSMUSG00000035954.10	Dock4	+	protein_coding	ENSMUST00000037488.7	protein_coding	1	99	0.0437218492478347	17.529051244140383	1	1	1
chr12	51691651	51692194	ZFP143_peak_648	51609645	51691897	ENSMUSG00000020954.16	Strn3	-	protein_coding	ENSMUST00000169503.3	protein_coding	1	25	0.44024447450585547	36.210988517055625	1	0	0
chr12	51691651	51692194	ZFP143_peak_648	51691037	51738932	ENSMUSG00000020955.9	Ap4s1	+	protein_coding	ENSMUST00000021338.9	protein_coding	1	885	0.07280947093993691	3.4872096106682786	0	0	0
chr12	54696401	54696987	ZFP143_peak_654	54671655	54695884	ENSMUSG00000054302.15	Eapp	-	protein_coding	ENSMUST00000163433.7	protein_coding	1	810	0.33853769633152675	8.20242984441656	0	0	0
chr12	54862678	54862975	ZFP143_peak_659	54858817	54862877	ENSMUSG00000062929.8	Cfl2	-	protein_coding	ENSMUST00000078124.7	protein_coding	1	51	1.4284817527929567	5.799635916339404	1	1	1
chr12	55302838	55303410	ZFP143_peak_660	55278991	55302998	ENSMUSG00000021022.9	Ppp2r3c	-	protein_coding	ENSMUST00000021410.9	protein_coding	1	126	0.34207931537946934	8.21229812431492	1	1	1
chr12	55302838	55303410	ZFP143_peak_660	55303286	55382513	ENSMUSG00000021023.14	Prorp	+	protein_coding	ENSMUST00000183654.1	protein_coding	1	162	0.293918171798596	23.286254997087365	0	0	0
chr12	55835978	55836476	ZFP143_peak_661	55836324	55869736	ENSMUSG00000012076.8	Brms1l	+	protein_coding	ENSMUST00000059250.7	protein_coding	1	97	0.3334914615571288	11.142616713546786	0	1	0
chr12	64965478	64965943	ZFP143_peak_663	64938833	64965534	ENSMUSG00000020948.9	Klhl28	-	protein_coding	ENSMUST00000222508.1	protein_coding	1	176	0.18196079735804457	4.858535250257148	0	0	0
chr12	64965478	64965943	ZFP143_peak_663	64965804	65022573	ENSMUSG00000035614.11	Togaram1	+	protein_coding	ENSMUST00000066296.8	protein_coding	1	94	0.457281977273886	25.959440567861236	1	1	1
chr12	65172592	65173054	ZFP143_peak_664	65149034	65172598	ENSMUSG00000047534.17	Mis18bp1	-	protein_coding	ENSMUST00000222244.1	protein_coding	1	225	0.7329955005431057	17.272305974797746	0	0	0
chr12	69158884	69159322	ZFP143_peak_666	69157722	69159186	ENSMUSG00000034892.8	Rps29	-	protein_coding	ENSMUST00000037023.8	protein_coding	1	83	13.841244723174816	20.26358227472793	0	0	0
chr12	69986763	69987408	ZFP143_peak_667	69965012	69987002	ENSMUSG00000021067.8	Sav1	-	protein_coding	ENSMUST00000021467.7	protein_coding	1	83	0.313987561896346	6.904586486100649	1	1	1
chr12	71830726	71831301	ZFP143_peak_668	71831078	71992333	ENSMUSG00000034574.10	Daam1	+	protein_coding	ENSMUST00000223272.1	protein_coding	1	65	0.28742619630665023	46.348911285428876	1	1	1
chr12	72760724	72760990	ZFP143_peak_669	72761211	72799819	ENSMUSG00000021096.11	Ppm1a	+	protein_coding	ENSMUST00000021514.9	protein_coding	1	354	1.0558578794062665	40.76456100811714	0	0	0
chr12	73964428	73964610	ZFP143_peak_670	73964526	73988966	ENSMUSG00000021113.5	Snapc1	+	protein_coding	ENSMUST00000021532.5	protein_coding	1	7	0.3685350320241677	9.006996182670658	0	0	0
chr12	75669817	75670238	ZFP143_peak_674	75630596	75669537	ENSMUSG00000045690.8	Wdr89	-	protein_coding	ENSMUST00000062370.8	protein_coding	1	490	0.42513748669599455	16.555278869428726	1	1	1
chr12	76369222	76369625	ZFP143_peak_676	76348945	76369602	ENSMUSG00000056459.14	Zbtb25	-	protein_coding	ENSMUST00000176278.7	protein_coding	1	179	0.6324524901624025	13.064571089284748	0	0	0
chr12	76369222	76369625	ZFP143_peak_676	76370266	76396950	ENSMUSG00000033454.6	Zbtb1	+	protein_coding	ENSMUST00000042779.3	protein_coding	1	843	0.4579480093173872	12.21988468062516	1	0	0
chr12	76444329	76444530	ZFP143_peak_678	76444497	76448660	ENSMUSG00000073000.3	Gm10451	+	lincRNA	ENSMUST00000219367.1	lincRNA	2	68	0.8909530288165457	3.7090374589632797	1	0	0
chr12	76837343	76837997	ZFP143_peak_679	76837433	76844689	ENSMUSG00000033373.16	Fntb	+	protein_coding	ENSMUST00000151864.1	processed_transcript	1	237	0.5601312078099212	4.064312043868788	1	1	1
chr12	76961951	76962762	ZFP143_peak_680	76937274	76962201	ENSMUSG00000059436.13	Max	-	protein_coding	ENSMUST00000082136.6	protein_coding	1	155	1.099732675829768	27.41303641040863	1	1	1
chr12	79172355	79172906	ZFP143_peak_685	79156017	79172667	ENSMUSG00000021124.13	Vti1b	-	protein_coding	ENSMUST00000055262.12	protein_coding	1	37	0.39904544592962804	6.644106674728306	1	1	1
chr12	79191645	79192202	ZFP143_peak_686	79174337	79192293	ENSMUSG00000066441.14	Rdh11	-	protein_coding	ENSMUST00000161204.7	protein_coding	1	370	0.45798811046677584	8.223634511541427	1	1	1
chr12	79296941	79297445	ZFP143_peak_688	79232346	79296304	ENSMUSG00000066440.5	Zfyve26	-	protein_coding	ENSMUST00000021547.7	protein_coding	1	889	0.4491421359145085	28.726232728820136	0	0	0
chr12	79296941	79297445	ZFP143_peak_688	79297282	79814690	ENSMUSG00000059060.15	Rad51b	+	protein_coding	ENSMUST00000171210.2	protein_coding	1	89	0.07741323576090203	40.05422748857681	1	1	1
chr12	80191410	80191711	ZFP143_peak_690	80190160	80191428	ENSMUSG00000112830.1	Gm47765	-	processed_transcript	ENSMUST00000220316.1	processed_transcript	3	132	1.7915114000874555	2.271636455310894	0	0	0
chr12	80261352	80261595	ZFP143_peak_692	80167547	80260371	ENSMUSG00000015143.15	Actn1	-	protein_coding	ENSMUST00000021554.15	protein_coding	1	1102	1.346400807913561	124.97830859376839	1	0	0
chr12	81532704	81533157	ZFP143_peak_695	81497941	81532911	ENSMUSG00000090935.10	Synj2bp	-	protein_coding	ENSMUST00000163402.7	protein_coding	1	19	0.2895428424880172	10.12531320180596	1	1	1
chr12	81532704	81533157	ZFP143_peak_695	81532968	81557458	ENSMUSG00000091947.1	6530401F13Rik	+	processed_transcript	ENSMUST00000166971.1	processed_transcript	1	38	0.018885538022102633	0.46250682616129346	1	0	0
chr12	83596999	83597678	ZFP143_peak_696	83546849	83597222	ENSMUSG00000042628.8	Zfyve1	-	protein_coding	ENSMUST00000048319.5	protein_coding	1	116	0.5072009226794385	25.549232078131354	1	1	1
chr12	83632003	83632511	ZFP143_peak_697	83631236	83674417	ENSMUSG00000010608.15	Rbm25	+	protein_coding	ENSMUST00000181983.7	protein_coding	1	1021	1.9775822315369664	85.39397833999774	0	0	0
chr12	83950457	83950905	ZFP143_peak_698	83945209	83950578	ENSMUSG00000096953.2	Gm26571	-	antisense	ENSMUST00000221865.1	antisense	2	103	0.07829329365026183	0.4203566936082557	0	0	0
chr12	85824812	85824991	ZFP143_peak_701	85815448	85824522	ENSMUSG00000021252.11	Erg28	-	protein_coding	ENSMUST00000021676.11	protein_coding	1	379	0.7966651422244087	7.228939500544285	0	1	0
chr12	85824812	85824991	ZFP143_peak_701	85824710	86053760	ENSMUSG00000012609.19	Ttll5	+	protein_coding	ENSMUST00000040179.13	protein_coding	1	191	0.18819136376900475	43.105231871290535	0	0	0
chr12	87147213	87148183	ZFP143_peak_705	87106861	87147902	ENSMUSG00000034126.5	Pomt2	-	protein_coding	ENSMUST00000037788.5	protein_coding	1	204	0.208780633137136	8.568565964581197	1	1	1
chr12	87147213	87148183	ZFP143_peak_705	87147718	87164723	ENSMUSG00000021033.11	Gstz1	+	protein_coding	ENSMUST00000063117.9	protein_coding	1	20	0.324026443320516	5.510069668665374	1	1	1
chr12	87266040	87266797	ZFP143_peak_706	87238873	87266256	ENSMUSG00000021038.17	Vipas39	-	protein_coding	ENSMUST00000072744.14	protein_coding	1	162	0.4343672793019049	11.894279209124061	1	1	1
chr12	87266040	87266797	ZFP143_peak_706	87266698	87273979	ENSMUSG00000021037.7	Ahsa1	+	protein_coding	ENSMUST00000021425.7	protein_coding	1	280	2.585881163983662	18.827800754965043	1	1	1
chr12	87472125	87472646	ZFP143_peak_708	87449910	87472274	ENSMUSG00000021039.9	Snw1	-	protein_coding	ENSMUST00000021428.8	protein_coding	1	111	1.6716643731934373	37.38510204209804	0	1	0
chr12	88360290	88360811	ZFP143_peak_709	88360554	88461719	ENSMUSG00000021044.15	Adck1	+	protein_coding	ENSMUST00000101165.8	protein_coding	1	4	0.1806056838554635	18.270974007237964	1	1	1
chr12	91384201	91384763	ZFP143_peak_710	90998492	91384409	ENSMUSG00000061533.16	Cep128	-	protein_coding	ENSMUST00000141429.7	protein_coding	1	73	0.12059848554640024	46.54100574661014	1	1	1
chr12	91384201	91384763	ZFP143_peak_710	91384563	91386048	ENSMUSG00000020963.15	Tshr	+	protein_coding	ENSMUST00000222686.1	processed_transcript	3	81	0.04139805662741288	0.06147611409170813	1	1	1
chr12	91590331	91590632	ZFP143_peak_711	91558688	91590487	ENSMUSG00000020962.14	Gtf2a1	-	protein_coding	ENSMUST00000063314.6	protein_coding	1	6	0.9418946236436317	29.951307137243845	1	0	0
chr12	91849091	91849663	ZFP143_peak_712	91806043	91849157	ENSMUSG00000020964.14	Sel1l	-	protein_coding	ENSMUST00000021347.11	protein_coding	1	220	0.3180290916574933	13.711506257721165	0	1	0
chr12	98258836	98259415	ZFP143_peak_713	98220002	98259298	ENSMUSG00000021003.10	Galc	-	protein_coding	ENSMUST00000222042.1	processed_transcript	1	173	0.05612026388310978	2.2053018895506824	1	0	0
chr12	100159163	100159908	ZFP143_peak_715	100144071	100159653	ENSMUSG00000021179.8	Nrde2	-	protein_coding	ENSMUST00000221954.1	protein_coding	2	118	1.1542602704485763	17.985683534129716	1	1	1
chr12	101913016	101913332	ZFP143_peak_718	101912276	101913155	ENSMUSG00000021188.14	Trip11	-	protein_coding	ENSMUST00000085086.5	processed_transcript	1	19	0.6188113200459657	0.543935150320404	1	0	0
chr12	105032153	105032488	ZFP143_peak_723	105030617	105032277	ENSMUSG00000113722.1	Snhg10	-	lincRNA	ENSMUST00000222812.1	lincRNA	1	43	1.7944549884226237	2.9787952807815556	0	0	0
chr12	105032153	105032488	ZFP143_peak_723	105032690	105042906	ENSMUSG00000021102.4	Glrx5	+	protein_coding	ENSMUST00000021522.4	protein_coding	1	370	0.4810469173443881	4.9143753075902685	1	0	0
chr12	105784361	105784874	ZFP143_peak_724	105784694	105838807	ENSMUSG00000021111.15	Papola	+	protein_coding	ENSMUST00000109901.8	protein_coding	1	77	1.4073313067525675	76.15491900230168	1	1	1
chr12	106009838	106010501	ZFP143_peak_727	106010228	106075220	ENSMUSG00000021115.15	Vrk1	+	protein_coding	ENSMUST00000072040.6	protein_coding	1	59	0.5031585153677223	32.70127823077901	1	1	1
chr12	108179464	108179771	ZFP143_peak_729	108106431	108179314	ENSMUSG00000056770.15	Setd3	-	protein_coding	ENSMUST00000071095.13	protein_coding	1	303	0.38954151044013063	28.39095390540804	0	0	0
chr12	108179464	108179771	ZFP143_peak_729	108179579	108203357	ENSMUSG00000021258.10	Ccnk	+	protein_coding	ENSMUST00000221167.1	protein_coding	1	38	0.8799200631094407	20.922739260616282	1	0	0
chr12	108605516	108605774	ZFP143_peak_733	108605766	108688513	ENSMUSG00000021262.15	Evl	+	protein_coding	ENSMUST00000109854.8	protein_coding	1	121	0.2293189580256568	18.975455819749023	1	0	0
chr12	110601108	110601602	ZFP143_peak_737	110601452	110666945	ENSMUSG00000018707.13	Dync1h1	+	protein_coding	ENSMUST00000018851.13	protein_coding	1	97	1.5289619000759838	100.1363017216764	1	1	1
chr12	110889068	110889521	ZFP143_peak_740	110872610	110889145	ENSMUSG00000021276.10	Cinp	-	protein_coding	ENSMUST00000043716.8	protein_coding	1	149	0.588788562259624	9.735618876962882	0	0	0
chr12	110889068	110889521	ZFP143_peak_740	110889312	110972392	ENSMUSG00000021275.16	Tecpr2	+	protein_coding	ENSMUST00000169597.8	protein_coding	1	18	0.21182016455746494	17.598019271434186	1	0	0
chr12	111537723	111538275	ZFP143_peak_741	111538016	111546752	ENSMUSG00000021282.17	Eif5	+	protein_coding	ENSMUST00000166123.8	protein_coding	1	17	5.970267499095744	52.15625687210043	0	0	0
chr12	111677837	111678312	ZFP143_peak_743	111678105	111683902	ENSMUSG00000060950.12	Trmt61a	+	protein_coding	ENSMUST00000084947.9	protein_coding	1	31	1.681740486466495	9.74904960004627	1	0	0
chr12	111758522	111759154	ZFP143_peak_744	111758849	111806775	ENSMUSG00000021288.19	Klc1	+	protein_coding	ENSMUST00000084941.11	protein_coding	1	11	0.5963892393581611	28.582550685479234	0	0	0
chr12	111966664	111967286	ZFP143_peak_745	111961375	111966977	ENSMUSG00000021290.6	Atp5mpl	-	protein_coding	ENSMUST00000021719.6	protein_coding	1	2	1.9715620845001713	11.04469079736996	1	0	0
chr12	112928550	112928739	ZFP143_peak_747	112921837	112928448	ENSMUSG00000002799.6	Jag2	-	protein_coding	ENSMUST00000222402.1	processed_transcript	3	196	0.24074028195346697	1.59153400399437	0	0	0
chr12	116262776	116263328	ZFP143_peak_749	116207051	116263022	ENSMUSG00000042050.8	Wdr60	-	protein_coding	ENSMUST00000039349.7	protein_coding	1	30	0.08821458720232497	4.937458660301331	1	0	0
chr12	118301844	118302292	ZFP143_peak_750	118234933	118301370	ENSMUSG00000025323.10	Sp4	-	protein_coding	ENSMUST00000026367.10	protein_coding	1	698	0.09539052271977724	6.33746015793384	1	1	1
chr13	3633850	3634245	ZFP143_peak_752	3634032	3653822	ENSMUSG00000033781.7	Asb13	+	protein_coding	ENSMUST00000042288.7	protein_coding	1	15	0.06851807374902859	1.3559726794932758	1	1	1
chr13	12258007	12258506	ZFP143_peak_754	12182712	12258095	ENSMUSG00000021311.9	Mtr	-	protein_coding	ENSMUST00000099856.5	protein_coding	1	161	0.3633673894399059	27.391723918148422	1	1	1
chr13	12565512	12566072	ZFP143_peak_755	12565874	12606112	ENSMUSG00000057069.7	Ero1lb	+	protein_coding	ENSMUST00000221560.1	protein_coding	1	82	0.041248254270609304	1.6597472553407773	1	1	1
