NAME	NES_dTAG_DMSO	FDR_dTAG_DMSO	NES_RA+dTAG_RA+DMSO	FDR_RA+dTAG_RA+DMSO
GOBP_FUCOSYLATION	1.2468767	0.52513486	0.86541384	0.8760314
GOBP_PURINE_NUCLEOSIDE_DIPHOSPHATE_CATABOLIC_PROCESS	1.246865	0.5248239	-0.95528805	0.9476141
GOBP_PROTEIN_LOCALIZATION_TO_CILIARY_TRANSITION_ZONE	1.2468483	0.5245281	1.3991108	0.31304604
GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS	1.2466775	0.524674	1.1343745	0.55841905
GOBP_FUSED_ANTRUM_STAGE	1.2466449	0.5244254	0.9561155	0.784844
GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS	1.2463809	0.52486014	1.0225408	0.6988178
GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_A_SIGNALING	1.2463396	0.52463746	-0.9353617	0.95248395
GOBP_POSITIVE_REGULATION_OF_MUSCLE_CONTRACTION	1.246103	0.5249815	1.4539342	0.26627645
GOBP_NEGATIVE_REGULATION_OF_HEPATOCYTE_PROLIFERATION	1.2459437	0.52511144	0.8723639	0.8709867
GOBP_REGULATION_OF_ANTIMICROBIAL_HUMORAL_RESPONSE	1.2458704	0.52498114	1.6498368	0.14079888
GOBP_KERATINOCYTE_PROLIFERATION	1.2458565	0.52467537	1.6539059	0.1410924
GOBP_INTEGRIN_BIOSYNTHETIC_PROCESS	1.2456832	0.524848	1.4449254	0.2772317
GOBP_INORGANIC_ION_HOMEOSTASIS	1.2455907	0.5247739	1.5401278	0.20729502
GOBP_NEGATIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	1.2452235	0.5255071	1.1302195	0.56235623
GOBP_LUNG_MORPHOGENESIS	1.245094	0.5255383	-0.950409	0.9440644
GOBP_NEPHRON_DEVELOPMENT	1.244967	0.5255716	0.91482186	0.82919353
GOBP_PEPTIDYL_GLUTAMIC_ACID_MODIFICATION	1.2443622	0.5270074	1.6821822	0.12325086
GOBP_NEGATIVE_REGULATION_OF_STEROID_HORMONE_SECRETION	1.2441856	0.5271835	0.74874556	0.9598691
GOBP_GLIOGENESIS	1.2440745	0.5271576	1.277614	0.41518006
GOBP_LEUKOCYTE_CHEMOTAXIS	1.2440147	0.52699155	1.7320153	0.09492196
GOBP_TOLL_LIKE_RECEPTOR_8_SIGNALING_PATHWAY	1.2438953	0.52699935	1.3392307	0.36128342
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1.2438738	0.5267204	1.4917916	0.24156936
GOBP_DIENCEPHALON_MORPHOGENESIS	1.2438029	0.52658325	1.4221464	0.29022843
GOBP_NEGATIVE_REGULATION_OF_VESICLE_FUSION	1.2437419	0.52642393	1.5562271	0.19780307
GOBP_LEUKOCYTE_MEDIATED_IMMUNITY	1.2437314	0.52611506	1.5463704	0.20368314
GOBP_POSITIVE_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM	1.2436415	0.52603847	1.0928854	0.6089856
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	1.2436085	0.5257943	1.205863	0.4832446
GOBP_FATTY_ACID_OMEGA_OXIDATION	1.2435684	0.52557373	0.5014808	1.0
GOBP_ROSTROCAUDAL_NEURAL_TUBE_PATTERNING	1.2431704	0.52640975	0.7453499	0.9606327
GOBP_MESENCHYMAL_EPITHELIAL_CELL_SIGNALING	1.2430398	0.52644974	1.0753442	0.6295904
GOBP_RESPONSE_TO_VASOPRESSIN	1.2429302	0.5264327	1.3402917	0.3603986
GOBP_POSITIVE_REGULATION_OF_HORMONE_METABOLIC_PROCESS	1.2427233	0.5266969	0.9362673	0.8055887
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY	1.242664	0.5265237	-0.968655	0.9443596
GOBP_POSITIVE_REGULATION_OF_VASOCONSTRICTION	1.2425593	0.5264906	1.5223256	0.21671975
GOBP_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	1.242405	0.5265998	1.1431302	0.55007625
GOBP_RESPIRATORY_SYSTEM_PROCESS	1.2421134	0.5271251	1.598475	0.16476542
GOBP_REGULATION_OF_RECEPTOR_LOCALIZATION_TO_SYNAPSE	1.241915	0.52736163	0.75256747	0.9601391
GOBP_PROLACTIN_SECRETION	1.2418137	0.527322	-0.67642915	0.99806017
GOBP_TOLL_SIGNALING_PATHWAY	1.2414417	0.52808446	1.2934393	0.40386087
GOBP_MUSCLE_STRUCTURE_DEVELOPMENT	1.2411921	0.52847475	1.2252933	0.46930525
GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	1.2411457	0.5282716	1.3543506	0.3472806
GOBP_POSITIVE_REGULATION_OF_T_HELPER_2_CELL_CYTOKINE_PRODUCTION	1.241071	0.5281521	-1.1683592	0.8338501
GOBP_HISTIDINE_CATABOLIC_PROCESS	1.2410456	0.52788734	1.2777721	0.4150458
GOBP_TAXIS	1.2409248	0.5278985	1.5767286	0.17901091
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	1.2408037	0.52791655	1.3804088	0.32568535
GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	1.2406968	0.5278904	1.3823106	0.32502192
GOBP_NEGATIVE_REGULATION_OF_GLIAL_CELL_PROLIFERATION	1.2405267	0.52804583	1.5917032	0.16930658
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	1.2403901	0.5281008	1.49063	0.24072585
GOBP_RESPONSE_TO_ACTIVITY	1.2402117	0.5282839	0.94338816	0.7990324
GOBP_RNA_SECONDARY_STRUCTURE_UNWINDING	1.2399509	0.52870846	0.69958085	0.9802422
GOBP_INHIBITORY_SYNAPSE_ASSEMBLY	1.2396352	0.52930856	1.1308551	0.56184787
GOBP_MYOTUBE_CELL_DEVELOPMENT	1.239418	0.52959347	0.8645908	0.8761694
GOBP_CORONARY_ARTERY_MORPHOGENESIS	1.2392523	0.5297446	1.2221501	0.47168672
GOBP_PROTEIN_LIPIDATION_INVOLVED_IN_AUTOPHAGOSOME_ASSEMBLY	1.2392277	0.5294801	-0.81878185	0.9818515
GOBP_RETINA_HOMEOSTASIS	1.2391573	0.5293492	1.4805901	0.24640685
GOBP_SKELETAL_MUSCLE_FIBER_DIFFERENTIATION	1.2391524	0.52902526	1.0474223	0.663172
GOBP_REGULATION_OF_ENDOTHELIAL_TUBE_MORPHOGENESIS	1.2389009	0.52943134	1.2050023	0.4839904
GOBP_REGULATION_OF_CHOLANGIOCYTE_PROLIFERATION	1.2386059	0.5299555	1.5274124	0.21216783
GOBP_NEGATIVE_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION	1.2386048	0.5296216	0.54331505	0.9992013
GOBP_PROTEIN_OXIDATION	1.2385597	0.5294137	1.0216224	0.6992169
GOBP_B_1_B_CELL_DIFFERENTIATION	1.2385178	0.5292011	1.5206696	0.21892004
GOBP_RESPIRATORY_GASEOUS_EXCHANGE_BY_RESPIRATORY_SYSTEM	1.2384644	0.5290185	1.4864494	0.24062966
GOBP_GLYCOSYLCERAMIDE_METABOLIC_PROCESS	1.2383382	0.52905846	1.1355767	0.5562871
GOBP_HINDBRAIN_DEVELOPMENT	1.2380385	0.5296106	1.1464251	0.5461884
GOBP_MULTICELLULAR_ORGANISM_GROWTH	1.2378303	0.52987885	0.83698064	0.90311205
GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	1.2378091	0.52960515	1.3962629	0.31369975
GOBP_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	1.2375221	0.5301131	1.3190494	0.3798993
GOBP_TETRAHYDROBIOPTERIN_METABOLIC_PROCESS	1.2375138	0.5298021	-0.83957535	0.9802518
GOBP_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION_BY_CHEMICAL_SIGNAL	1.2374159	0.5297552	1.3312209	0.3682242
GOBP_METANEPHRIC_MESENCHYME_DEVELOPMENT	1.2371451	0.5302152	-0.9840963	0.93966293
GOBP_FAS_SIGNALING_PATHWAY	1.2369295	0.530527	1.3728085	0.33409193
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	1.2366145	0.5311124	0.6927718	0.98111093
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_EXTRACELLULAR_REGION	1.2363857	0.53144556	0.7375027	0.96607995
GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS	1.2361795	0.5317018	1.4685616	0.25758854
GOBP_REGULATION_OF_GERM_CELL_PROLIFERATION	1.2360662	0.531701	1.0001855	0.7286945
GOBP_REGULATION_OF_CHEMOTAXIS	1.2360523	0.53140783	1.7953429	0.07295428
GOBP_EXTRACELLULAR_REGULATION_OF_SIGNAL_TRANSDUCTION	1.2359774	0.5312928	0.6407025	0.9895077
GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS	1.2359421	0.5310653	1.642601	0.14302783
GOBP_ACID_SECRETION	1.2358873	0.53088886	1.7196065	0.10042918
GOBP_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	1.2358494	0.5306672	0.9608215	0.7792269
GOBP_HEART_DEVELOPMENT	1.2356716	0.53085726	1.3678515	0.3366105
GOBP_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY	1.2355456	0.5308902	1.1165065	0.5789588
GOBP_CELLULAR_RESPONSE_TO_ACIDIC_PH	1.2352128	0.5315259	1.3437142	0.3567058
GOBP_ESTABLISHMENT_OF_BLOOD_BRAIN_BARRIER	1.2350382	0.53170496	0.865094	0.87602603
GOBP_REGULATION_OF_RECEPTOR_CLUSTERING	1.2347939	0.5320887	1.2618037	0.4295077
GOBP_GLOSSOPHARYNGEAL_NERVE_DEVELOPMENT	1.2347567	0.5318674	-0.7442341	0.9959043
GOBP_POSITIVE_REGULATION_OF_LIPID_TRANSPORT	1.2345715	0.5320728	1.0749496	0.6303743
GOBP_GLIAL_CELL_DEVELOPMENT	1.234424	0.53217196	1.3445251	0.35536888
GOBP_DENDRITE_ARBORIZATION	1.2343531	0.53204596	0.9723726	0.76801986
GOBP_PHOTORECEPTOR_CELL_MAINTENANCE	1.2341291	0.5323732	1.3810422	0.32562968
GOBP_ANATOMICAL_STRUCTURE_ARRANGEMENT	1.2340763	0.53219795	-0.94810885	0.94760597
GOBP_NUCLEOSIDE_BISPHOSPHATE_CATABOLIC_PROCESS	1.2336587	0.5330928	-1.5596513	0.49442402
GOBP_FOREBRAIN_NEURON_DIFFERENTIATION	1.2336237	0.5328627	1.0213624	0.6996651
GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_MATURATION	1.2336158	0.53255564	1.2560003	0.43333203
GOBP_MAMMARY_GLAND_ALVEOLUS_DEVELOPMENT	1.233322	0.533098	1.0211911	0.6998803
GOBP_HAIR_FOLLICLE_MATURATION	1.2331578	0.53324455	1.4912497	0.24123664
GOBP_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	1.2330806	0.5331407	1.197406	0.49302223
GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	1.2330002	0.5330467	1.2156873	0.4778033
GOBP_HEART_TRABECULA_MORPHOGENESIS	1.2326725	0.5336657	0.72527885	0.9713355
GOBP_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE	1.2326643	0.5333591	1.6066525	0.1575981
GOBP_G1_TO_G0_TRANSITION_INVOLVED_IN_CELL_DIFFERENTIATION	1.232584	0.53326064	1.1866986	0.503421
GOBP_POSITIVE_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	1.2324228	0.5334082	1.1369967	0.554228
GOBP_ACTIN_MEDIATED_CELL_CONTRACTION	1.2323847	0.533188	1.1321619	0.5613607
GOBP_TYPE_II_INTERFERON_PRODUCTION	1.2323737	0.53289324	1.211119	0.48142394
GOBP_CATECHOLAMINE_SECRETION	1.2322929	0.532797	1.4686606	0.2577177
GOBP_RESPONSE_TO_GROWTH_FACTOR	1.2319643	0.5334226	1.3292391	0.37079853
GOBP_ACETATE_ESTER_METABOLIC_PROCESS	1.2319564	0.5331192	-1.0007019	0.9274721
GOBP_NEGATIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	1.2317195	0.5334751	0.8361251	0.9029631
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	1.2316841	0.5332501	1.1892036	0.5027829
GOBP_POSITIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	1.2314343	0.5336463	1.4645921	0.25943083
GOBP_NEGATIVE_REGULATION_OF_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT	1.2314342	0.53331846	-1.3837572	0.69412136
GOBP_ACTIVATION_OF_MEMBRANE_ATTACK_COMPLEX	1.2313423	0.53325933	1.2820793	0.41226044
GOBP_STORE_OPERATED_CALCIUM_ENTRY	1.2312353	0.533238	0.5903787	0.99391633
GOBP_SECRETION_BY_TISSUE	1.2312298	0.5329272	2.125459	0.00060717313
GOBP_REGULATION_OF_SECRETION	1.2310159	0.5332175	1.51293	0.22519214
GOBP_ENTEROENDOCRINE_CELL_DIFFERENTIATION	1.230849	0.5333809	1.2863481	0.40773928
GOBP_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN	1.2308143	0.5331607	1.6631856	0.13428932
GOBP_REGULATION_OF_KERATINOCYTE_PROLIFERATION	1.2306098	0.5334231	1.5555749	0.19817895
GOBP_FACIAL_NERVE_STRUCTURAL_ORGANIZATION	1.2305943	0.53313893	-1.0684842	0.88408816
GOBP_REGULATION_OF_EOSINOPHIL_MIGRATION	1.230463	0.53319854	0.7466417	0.9605481
GOBP_PHOSPHOLIPID_TRANSPORT	1.2304157	0.5330124	1.3666531	0.33851126
GOBP_NEGATIVE_REGULATION_OF_FEEDING_BEHAVIOR	1.2297393	0.5346415	1.2365928	0.45522362
GOBP_OLIGOPEPTIDE_TRANSMEMBRANE_TRANSPORT	1.2295183	0.53495365	1.3281188	0.3716193
GOBP_ACROSOME_REACTION	1.2294178	0.53491145	1.7153198	0.099482976
GOBP_GLYCINE_IMPORT_ACROSS_PLASMA_MEMBRANE	1.2292763	0.5349973	0.6087038	0.9918604
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	1.229141	0.53505415	1.4253335	0.28830224
GOBP_REGULATION_OF_WOUND_HEALING	1.228903	0.5354215	1.4208992	0.29118648
GOBP_REGULATION_OF_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS	1.2288301	0.5353107	1.1470766	0.5452311
GOBP_GANGLION_DEVELOPMENT	1.2287142	0.5353282	0.75753266	0.95723534
GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_WATER_HOMEOSTASIS	1.2286481	0.5351991	1.4862156	0.24011093
GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT	1.2286271	0.5349348	1.3950318	0.31416324
GOBP_REGULATION_OF_NEUTROPHIL_CHEMOTAXIS	1.2284678	0.53505826	1.4910802	0.24086094
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	1.22799	0.53613377	1.0209883	0.6999702
GOBP_OLFACTORY_LOBE_DEVELOPMENT	1.2279546	0.53590983	1.0573586	0.65149003
GOBP_RENAL_VESICLE_FORMATION	1.2277572	0.5361456	0.7606219	0.9559862
GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_BINDING	1.2271644	0.53754324	-1.0677347	0.882117
GOBP_PYRIMIDINE_DEOXYRIBONUCLEOTIDE_CATABOLIC_PROCESS	1.2269912	0.5377267	0.6477777	0.9881672
GOBP_RESPONSE_TO_PEPTIDOGLYCAN	1.2269102	0.53764075	1.4248922	0.288374
GOBP_MESODERMAL_CELL_DIFFERENTIATION	1.2268949	0.53736377	1.4031887	0.31029552
GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_12	1.2268522	0.53716254	1.1875612	0.50395054
GOBP_REGULATION_OF_KERATINOCYTE_MIGRATION	1.2266324	0.5374818	1.7018561	0.11103641
GOBP_REGULATION_OF_VESICLE_FUSION	1.2260782	0.5387722	1.1979123	0.4926838
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_EXTRAVASATION	1.2258788	0.539026	1.5552243	0.19839814
GOBP_ALPHA_KETOGLUTARATE_TRANSPORT	1.2257363	0.53910565	1.1059992	0.5933727
GOBP_ASPARTATE_METABOLIC_PROCESS	1.2254683	0.53955567	0.7787269	0.94598734
GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	1.2254524	0.53927743	1.4650837	0.25901547
GOBP_INSEMINATION	1.2253448	0.53926307	1.4273975	0.28772604
GOBP_SPERM_DNA_CONDENSATION	1.225287	0.5391064	1.6845917	0.12164953
GOBP_ANTIFUNGAL_HUMORAL_RESPONSE	1.225072	0.5394178	1.2854486	0.40865397
GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	1.2248297	0.5397881	1.7154964	0.10073604
GOBP_AMINOGLYCAN_CATABOLIC_PROCESS	1.2247012	0.5398415	1.4790322	0.24764375
GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS_ENZYMATIC_MODIFICATION	1.2241066	0.5412549	-1.0530384	0.891552
GOBP_OXYGEN_TRANSPORT	1.2237684	0.54190874	1.3413833	0.36025485
GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	1.2237056	0.5417605	1.410994	0.302835
GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	1.2234943	0.5420472	1.428414	0.28851378
GOBP_ESTROUS_CYCLE	1.2234432	0.5418719	-1.1808716	0.8284342
GOBP_CATECHOLAMINE_UPTAKE_INVOLVED_IN_SYNAPTIC_TRANSMISSION	1.2233094	0.5419346	1.1922693	0.4997203
GOBP_PYRIMIDINE_DEOXYRIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	1.2230281	0.5424315	-1.0464398	0.89589196
GOBP_PROLINE_METABOLIC_PROCESS	1.2230228	0.54212207	0.7369654	0.96586674
GOBP_CELLULAR_RESPONSE_TO_ATP	1.2227807	0.5425017	1.0221218	0.6994401
GOBP_EMBRYO_DEVELOPMENT	1.2227324	0.54231983	1.0048566	0.7230415
GOBP_CELL_PROLIFERATION_INVOLVED_IN_HEART_MORPHOGENESIS	1.222451	0.5428167	-1.0433197	0.8963351
GOBP_SINGLE_FERTILIZATION	1.2222269	0.5431328	1.1558405	0.5370857
GOBP_OLIGOPEPTIDE_TRANSPORT	1.222084	0.5432225	1.4081728	0.30590335
GOBP_POSITIVE_REGULATION_OF_NK_T_CELL_DIFFERENTIATION	1.2220342	0.54304475	-0.70934063	0.99741554
GOBP_NEUROTRANSMITTER_METABOLIC_PROCESS	1.2219608	0.54293305	1.2333586	0.45837787
GOBP_CELL_MORPHOGENESIS	1.2217475	0.54322624	1.2494491	0.43920037
GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	1.2208177	0.5456136	1.40417	0.31046572
GOBP_NEURAL_RETINA_DEVELOPMENT	1.220666	0.54574054	1.5881206	0.17255883
GOBP_CELLULAR_RESPONSE_TO_ALKALOID	1.2206305	0.545517	1.2139503	0.47907642
GOBP_NEGATIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS	1.220599	0.5452906	1.4143194	0.29863036
GOBP_INTERLEUKIN_12_PRODUCTION	1.2205478	0.54511833	1.0202806	0.70068115
GOBP_REGULATION_OF_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS	1.2204888	0.54497105	1.1773225	0.5142371
GOBP_RESPONSE_TO_AMINE	1.2201554	0.5456248	1.2878327	0.4066365
GOBP_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	1.2199191	0.5459882	1.2698039	0.42047405
GOBP_RENAL_TUBULE_DEVELOPMENT	1.2198845	0.5457671	-0.9155938	0.95909286
GOBP_NEGATIVE_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	1.2198786	0.545462	1.0621934	0.64639753
GOBP_LIPID_LOCALIZATION	1.2196944	0.5456728	1.1522549	0.54014343
GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	1.2196686	0.5454214	1.7989105	0.07394968
GOBP_HINDGUT_DEVELOPMENT	1.2196206	0.5452385	0.8545595	0.8866835
GOBP_KIDNEY_EPITHELIUM_DEVELOPMENT	1.2193288	0.5457585	0.8651093	0.8762045
GOBP_HEMATOPOIETIC_STEM_CELL_HOMEOSTASIS	1.2192042	0.54579353	1.2001734	0.4898745
GOBP_REGULATION_OF_CHLORIDE_TRANSPORT	1.2189075	0.5463466	1.2938598	0.40385443
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	1.2187831	0.54638517	1.2063638	0.48335874
GOBP_G_PROTEIN_COUPLED_PURINERGIC_RECEPTOR_SIGNALING_PATHWAY	1.2186029	0.54659086	1.6534699	0.14116752
GOBP_ENUCLEATE_ERYTHROCYTE_DIFFERENTIATION	1.2182966	0.5471643	1.4886001	0.24107772
GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS	1.218165	0.54722124	1.015909	0.7063236
GOBP_FOLLICLE_STIMULATING_HORMONE_SECRETION	1.2180419	0.5472514	1.6534657	0.14051487
GOBP_SOMITOGENESIS	1.2179291	0.54725724	1.3618817	0.34293157
GOBP_MYELOID_CELL_DIFFERENTIATION	1.2178748	0.547089	1.0957808	0.60569966
GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	1.2178111	0.54695445	0.90076905	0.844529
GOBP_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION	1.2177687	0.546756	1.1648175	0.5285558
GOBP_POSITIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS	1.2176569	0.5467516	0.9147278	0.82897604
GOBP_DENDRITIC_CELL_CHEMOTAXIS	1.2176237	0.54652774	1.0712684	0.6352312
GOBP_REGULATION_OF_LONG_TERM_NEURONAL_SYNAPTIC_PLASTICITY	1.2170174	0.54796576	1.165591	0.5281743
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	1.2169504	0.54783934	0.96292907	0.77678555
GOBP_NEGATIVE_REGULATION_OF_AMINO_ACID_TRANSPORT	1.2168561	0.54779345	1.3826904	0.32585815
GOBP_EOSINOPHIL_MIGRATION	1.2168177	0.5475846	1.0620031	0.6460452
GOBP_NAIL_DEVELOPMENT	1.2166451	0.5477676	1.3759924	0.33152673
GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS	1.2165725	0.547653	0.60229236	0.9928159
GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	1.2164116	0.54779387	0.96871203	0.7719183
GOBP_SPINAL_CORD_MOTOR_NEURON_DIFFERENTIATION	1.2163901	0.54753536	0.9840901	0.7521079
GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	1.2163484	0.5473422	1.4818063	0.24455418
GOBP_NEUROTRANSMITTER_BIOSYNTHETIC_PROCESS	1.2163382	0.54705465	1.4402585	0.2803639
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION	1.216253	0.5469765	1.5745671	0.18214245
GOBP_RESPONSE_TO_SYMBIONT	1.2162013	0.5468085	-1.4960946	0.5876746
GOBP_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	1.2160133	0.54704374	1.2896403	0.4060221
GOBP_MANGANESE_ION_TRANSMEMBRANE_TRANSPORT	1.2159886	0.5467971	1.2686908	0.42146125
GOBP_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	1.2159554	0.54657406	1.1697216	0.52347904
GOBP_INTEGRIN_ACTIVATION	1.2158635	0.5465193	1.3399963	0.36081952
GOBP_ALCOHOL_METABOLIC_PROCESS	1.2157896	0.54641765	-1.1643354	0.83709437
GOBP_DIACYLGLYCEROL_METABOLIC_PROCESS	1.2155979	0.5466496	1.2566695	0.4333434
GOBP_EPITHELIUM_DEVELOPMENT	1.2152617	0.54728895	1.3093762	0.38657457
GOBP_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS	1.2151444	0.5473102	1.1434015	0.5500372
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT	1.2150072	0.5473898	1.2587776	0.43182856
GOBP_SPROUTING_ANGIOGENESIS	1.2141861	0.5494267	1.4884027	0.2407758
GOBP_IMMATURE_T_CELL_PROLIFERATION	1.2141747	0.54914224	-0.8386046	0.9794319
GOBP_REGULATION_OF_ORGANIC_ACID_TRANSPORT	1.2141552	0.5488833	1.3508724	0.35023314
GOBP_RESPONSE_TO_EXTRACELLULAR_STIMULUS	1.2140778	0.54878587	1.0785809	0.6254134
GOBP_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS	1.2138264	0.54920214	-1.0227673	0.908842
GOBP_RENAL_TUBULE_MORPHOGENESIS	1.2136365	0.54942447	-0.94014233	0.9496838
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_ACTIVATION	1.2135307	0.5494085	1.001694	0.7270858
GOBP_FEMALE_PREGNANCY	1.2132242	0.5499758	1.4552854	0.26499605
GOBP_COLLAGEN_METABOLIC_PROCESS	1.2131627	0.5498368	1.3349156	0.36477765
GOBP_RESPONSE_TO_INTERLEUKIN_1	1.2131337	0.54960585	1.3072789	0.3880296
GOBP_REGULATION_OF_ASYMMETRIC_CELL_DIVISION	1.21284	0.5501319	-0.9062194	0.96366805
GOBP_ORGANOPHOSPHATE_ESTER_TRANSPORT	1.2126325	0.55041564	1.416508	0.2967529
GOBP_POSITIVE_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY	1.2125506	0.5503355	-0.7854086	0.9893679
GOBP_LEUKOCYTE_CHEMOTAXIS_INVOLVED_IN_INFLAMMATORY_RESPONSE	1.2123462	0.55061114	0.8885219	0.8549429
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	1.2117885	0.55189055	1.3419527	0.35946643
GOBP_PERIPHERAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS	1.2117493	0.55168825	-0.76598066	0.99649686
GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION	1.2113712	0.5524624	1.4290813	0.2882817
GOBP_NEGATIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION	1.2108053	0.5537952	-1.2039549	0.8087491
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS	1.210709	0.5537526	1.4857687	0.24002174
GOBP_CHOLANGIOCYTE_PROLIFERATION	1.210368	0.5544027	1.3552407	0.34657618
GOBP_REGULATION_OF_CORTICOSTERONE_SECRETION	1.210349	0.5541411	0.7162276	0.9739645
