NAME	NES_RA_DMSO	FDR_RA_DMSO	NES_RA_dTAG	FDR_RA_dTAG
GOBP_CARDIAC_VENTRICLE_MORPHOGENESIS	1.387843	0.29494637	1.4336913	0.20240833
GOBP_NEGATIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT	1.3876554	0.29515705	1.43286	0.20316671
GOBP_PHAGOCYTOSIS_RECOGNITION	1.3876483	0.29489964	1.3111916	0.32779494
GOBP_CELLULAR_RESPONSE_TO_NICOTINE	1.3871722	0.29587403	1.1153728	0.56416905
GOBP_TRYPTOPHAN_TRANSPORT	1.3866458	0.2969774	1.3251088	0.30878085
GOBP_CELL_KILLING	1.3865844	0.29686522	1.2929766	0.34448257
GOBP_NEGATIVE_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	1.3863394	0.29722312	1.4939045	0.15536724
GOBP_RETINAL_BLOOD_VESSEL_MORPHOGENESIS	1.3862836	0.2970953	1.0010905	0.7350859
GOBP_MECHANOSENSORY_BEHAVIOR	1.3862258	0.29696777	1.0768507	0.6206707
GOBP_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN	1.386198	0.29676604	1.4862604	0.15997733
GOBP_GLIAL_CELL_DERIVED_NEUROTROPHIC_FACTOR_RECEPTOR_SIGNALING_PATHWAY	1.3859901	0.2970416	1.002627	0.73373294
GOBP_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS	1.3859519	0.29686844	1.7538888	0.029049711
GOBP_ORGANIC_HYDROXY_COMPOUND_BIOSYNTHETIC_PROCESS	1.385742	0.29714248	1.2786375	0.35828725
GOBP_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS	1.3856499	0.2971137	1.4427267	0.19576414
GOBP_NEGATIVE_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	1.3852975	0.29778388	1.5893122	0.08822486
GOBP_REGULATION_OF_HORMONE_BIOSYNTHETIC_PROCESS	1.3852394	0.29765663	1.292621	0.3446537
GOBP_DENDRITIC_CELL_DIFFERENTIATION	1.3850721	0.29783738	1.371162	0.26346284
GOBP_PROSTAGLANDIN_TRANSPORT	1.3846539	0.29866418	1.6029248	0.07911308
GOBP_NEGATIVE_REGULATION_OF_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	1.3845402	0.29868245	1.3587986	0.27534425
GOBP_METANEPHRIC_EPITHELIUM_DEVELOPMENT	1.3843454	0.29891658	1.5723363	0.09970094
GOBP_OLIGODENDROCYTE_CELL_FATE_SPECIFICATION	1.3838114	0.30007574	1.359526	0.27493697
GOBP_REGULATION_OF_FEAR_RESPONSE	1.383635	0.3002721	1.383864	0.25134072
GOBP_ISOPRENOID_TRANSPORT	1.3834245	0.30057108	1.411161	0.2243486
GOBP_STRIATED_MUSCLE_ADAPTATION	1.3827103	0.30221003	1.6145278	0.07520484
GOBP_REGULATION_OF_TRANSLATION_AT_SYNAPSE_MODULATING_SYNAPTIC_TRANSMISSION	1.3824959	0.30250147	1.4531715	0.18648338
GOBP_MESENCHYMAL_CELL_DEVELOPMENT	1.382448	0.30235955	0.9706899	0.7772965
GOBP_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY	1.3823798	0.30226687	1.3113636	0.32755318
GOBP_RENAL_SODIUM_ION_TRANSPORT	1.3822387	0.3023701	1.6824186	0.054246698
GOBP_REGULATION_OF_METANEPHROS_DEVELOPMENT	1.3819609	0.3028484	1.313534	0.32535976
GOBP_HEPARIN_METABOLIC_PROCESS	1.3818817	0.30278328	1.5363984	0.122157775
GOBP_TESTOSTERONE_BIOSYNTHETIC_PROCESS	1.3818295	0.3026509	1.3884101	0.24738151
GOBP_SENSORY_PERCEPTION_OF_SOUR_TASTE	1.3817819	0.30250186	1.2832191	0.35337326
GOBP_AMINO_ACID_TRANSPORT	1.3817476	0.30231768	1.5252403	0.1300575
GOBP_POST_EMBRYONIC_ANIMAL_MORPHOGENESIS	1.3816742	0.3022352	1.435783	0.20136061
GOBP_GLYCOSYL_COMPOUND_CATABOLIC_PROCESS	1.3815695	0.3022438	1.2493976	0.39158434
GOBP_REGULATED_EXOCYTOSIS	1.381467	0.30224147	1.6098275	0.07500464
GOBP_VASCULATURE_DEVELOPMENT	1.3813846	0.30218664	1.4609822	0.17859603
GOBP_CELL_CYCLE_PHASE	1.381332	0.30204764	1.2668408	0.37178785
GOBP_MALE_GENITALIA_DEVELOPMENT	1.3812476	0.3019953	1.4301206	0.20662229
GOBP_ASTROCYTE_DIFFERENTIATION	1.3811154	0.302082	1.3551462	0.2784419
GOBP_ODONTOGENESIS	1.3811005	0.30184662	1.4693921	0.17437321
GOBP_NORADRENERGIC_NEURON_DIFFERENTIATION	1.3809807	0.30188313	1.3169813	0.31953153
GOBP_METANEPHRIC_TUBULE_MORPHOGENESIS	1.380789	0.3021148	1.4674195	0.17439747
GOBP_REGULATION_OF_PRESYNAPTIC_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	1.3804564	0.30271107	1.546029	0.114515215
GOBP_RECEPTOR_CLUSTERING	1.3803552	0.30270115	1.5620508	0.104319796
GOBP_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION	1.3803507	0.30244076	1.3382077	0.2952198
GOBP_VERY_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS	1.3799111	0.30334085	1.3745855	0.26002628
GOBP_PURINE_RIBONUCLEOTIDE_CATABOLIC_PROCESS	1.3794034	0.30442172	0.73591936	0.9643823
GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1.3792858	0.30446982	1.4952477	0.15462245
GOBP_EPITHELIAL_CELL_PROLIFERATION	1.3792053	0.3044131	1.3768624	0.25717375
GOBP_RETINAL_BIPOLAR_NEURON_DIFFERENTIATION	1.3791572	0.30426693	1.3307714	0.30282027
GOBP_MESENCHYMAL_TO_EPITHELIAL_TRANSITION	1.3790258	0.3043374	1.2803584	0.35650426
GOBP_REGULATION_OF_PROTEIN_SECRETION	1.3790115	0.3041063	1.3816633	0.25203282
GOBP_REGULATION_OF_METALLOPEPTIDASE_ACTIVITY	1.3788191	0.3043409	1.2522037	0.38890603
GOBP_MUCUS_SECRETION	1.378709	0.3043712	1.6749742	0.05338105
GOBP_MESENCHYMAL_CELL_DIFFERENTIATION	1.3786829	0.30416232	1.43583	0.20163976
GOBP_LOBAR_BRONCHUS_DEVELOPMENT	1.3786508	0.3039733	1.2842748	0.352499
GOBP_LOW_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING	1.378574	0.303907	1.3002026	0.33759335
GOBP_NEGATIVE_REGULATION_OF_GLYCOGEN_BIOSYNTHETIC_PROCESS	1.3784899	0.30385822	1.3419975	0.29190558
GOBP_TNFSF11_MEDIATED_SIGNALING_PATHWAY	1.3783995	0.30382115	1.2604649	0.3799856
GOBP_RELAXATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE	1.3783143	0.30377626	1.2934458	0.344201
GOBP_DEFENSE_RESPONSE_TO_FUNGUS	1.3779263	0.3045429	1.2794236	0.3577428
GOBP_REGULATION_OF_ENDOTHELIAL_TUBE_MORPHOGENESIS	1.3776388	0.3050338	1.2283788	0.41546306
GOBP_LIPOPROTEIN_LOCALIZATION	1.3774738	0.3052027	1.1530799	0.51406807
GOBP_ORGANIC_ACID_TRANSPORT	1.3774728	0.30493557	1.4851501	0.15979807
GOBP_MOTOR_NEURON_APOPTOTIC_PROCESS	1.3772762	0.30518126	1.3697406	0.26502725
GOBP_REGULATION_OF_LIPID_KINASE_ACTIVITY	1.3771715	0.30519968	1.565979	0.103079796
GOBP_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY	1.3771197	0.30506372	1.2586153	0.38150403
GOBP_TUBE_DEVELOPMENT	1.3770626	0.304947	1.4247234	0.21094324
GOBP_NEGATIVE_REGULATION_OF_BLOOD_CIRCULATION	1.3770382	0.30474043	1.6585107	0.059556685
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_CYTOKINE_PRODUCTION	1.3769829	0.3046191	1.433145	0.202951
GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY	1.3766165	0.30531737	0.99328315	0.74521464
GOBP_RESPONSE_TO_SALT	1.3765202	0.30530673	1.399569	0.2348356
GOBP_POINTED_END_ACTIN_FILAMENT_CAPPING	1.3764856	0.30512878	1.3869176	0.2486604
GOBP_MICROGLIAL_CELL_PROLIFERATION	1.3763994	0.30508763	1.4308656	0.20623632
GOBP_SKELETAL_MUSCLE_ADAPTATION	1.3763323	0.30500558	1.507307	0.14490291
GOBP_NEGATIVE_REGULATION_OF_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY	1.376208	0.305066	1.2772082	0.35889393
GOBP_FOLATE_TRANSMEMBRANE_TRANSPORT	1.3761162	0.30504733	0.97591233	0.7689513
GOBP_MULTICELLULAR_ORGANISM_REPRODUCTION	1.376102	0.30481848	1.4745442	0.16885138
GOBP_REGULATION_OF_LIPID_TRANSPORT	1.3758653	0.3051701	1.3190333	0.3166296
GOBP_RESPONSE_TO_BMP	1.3758543	0.3049344	1.5649738	0.10337586
GOBP_PROTEIN_OXIDATION	1.3758016	0.30480504	1.533941	0.12390784
GOBP_CELL_ADHESION	1.3757559	0.30466336	1.468898	0.17394546
GOBP_EPITHELIAL_CELL_CELL_ADHESION	1.3757071	0.30452976	1.3360039	0.29818752
GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS	1.3756952	0.30429667	1.3075168	0.3302982
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_ACTIVATION	1.3756735	0.3040922	1.6118193	0.07503176
GOBP_TIGHT_JUNCTION_ORGANIZATION	1.3755927	0.30403733	1.4677565	0.17434649
GOBP_BUNDLE_OF_HIS_DEVELOPMENT	1.37549	0.30404407	1.3363446	0.29843602
GOBP_PROTEIN_POLY_ADP_RIBOSYLATION	1.3753262	0.30419868	1.3254526	0.30832076
GOBP_ORGANIC_ANION_TRANSPORT	1.3752406	0.30416578	1.467928	0.17460294
GOBP_INNER_EAR_RECEPTOR_CELL_DEVELOPMENT	1.3748282	0.30499056	1.4063568	0.22916993
GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	1.3746914	0.30508405	1.3987172	0.23520428
GOBP_ICOSANOID_METABOLIC_PROCESS	1.3745922	0.30508146	1.6303738	0.07037752
GOBP_SEQUESTERING_OF_CALCIUM_ION	1.3745904	0.3048227	1.5179849	0.13634546
GOBP_INORGANIC_ION_HOMEOSTASIS	1.3744903	0.30482042	1.4968222	0.15324385
GOBP_TRIF_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	1.374256	0.30515832	1.4349953	0.20108287
GOBP_AMINE_TRANSPORT	1.3740783	0.30536714	1.5489956	0.11368308
GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING	1.3740728	0.30511975	1.5343562	0.123888806
GOBP_NEGATIVE_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS	1.374032	0.30496034	1.3659745	0.26758367
GOBP_POSITIVE_REGULATION_OF_LIPASE_ACTIVITY	1.3736072	0.30580786	1.2389724	0.4046677
GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	1.3735065	0.3058114	1.4625947	0.1784173
GOBP_MULTICELLULAR_ORGANISM_GROWTH	1.3727264	0.30759928	1.2246146	0.4194348
GOBP_NEGATIVE_REGULATION_OF_ACTION_POTENTIAL	1.3726435	0.30755404	1.39894	0.23526914
GOBP_MUSCLE_SYSTEM_PROCESS	1.3726176	0.30736125	1.4321624	0.20436692
GOBP_REGULATION_OF_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORT	1.372536	0.30731747	1.4027792	0.23129153
GOBP_MONOATOMIC_CATION_TRANSPORT	1.372299	0.30767268	1.4903474	0.15805157
GOBP_REGULATION_OF_RECEPTOR_CLUSTERING	1.3722938	0.3074233	1.4587336	0.18097702
GOBP_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	1.3722845	0.30718547	1.5768431	0.09639742
GOBP_IRON_ION_TRANSPORT	1.3721126	0.3073696	1.2908655	0.34681883
GOBP_ARGININE_METABOLIC_PROCESS	1.3720682	0.30722108	1.5493093	0.1138549
GOBP_NEGATIVE_REGULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL	1.3720663	0.3069657	1.5816756	0.09327869
GOBP_NEGATIVE_REGULATION_OF_PHOTORECEPTOR_CELL_DIFFERENTIATION	1.372056	0.30673212	1.4813803	0.16292273
GOBP_RENAL_VESICLE_FORMATION	1.3720388	0.30651337	1.2330384	0.41027215
GOBP_NEGATIVE_REGULATION_OF_CELL_MATURATION	1.3719431	0.30649847	1.4770868	0.16570258
GOBP_HEART_TRABECULA_MORPHOGENESIS	1.3712811	0.30796337	1.3362869	0.2983963
GOBP_LONG_TERM_SYNAPTIC_DEPRESSION	1.3711728	0.30798978	1.4018021	0.23245117
GOBP_PURINE_NUCLEOBASE_CATABOLIC_PROCESS	1.3711554	0.30777362	1.4356675	0.201031
GOBP_METANEPHRIC_GLOMERULUS_VASCULATURE_DEVELOPMENT	1.3710549	0.30777246	1.4856406	0.16030903
GOBP_MYOTUBE_CELL_DEVELOPMENT	1.3706135	0.30868304	1.3119677	0.32715622
GOBP_MEMBRANE_REPOLARIZATION_DURING_ACTION_POTENTIAL	1.3703055	0.30923754	1.3346653	0.29987645
GOBP_REGULATION_OF_PIGMENTATION	1.3702008	0.3092519	1.1972631	0.45678934
GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION	1.3701897	0.30902165	1.393474	0.24131124
GOBP_B_1_B_CELL_HOMEOSTASIS	1.369987	0.3092959	1.2928697	0.34456703
GOBP_ALCOHOL_CATABOLIC_PROCESS	1.3699033	0.30925542	1.3656816	0.2678975
GOBP_NUCLEOSIDE_TRIPHOSPHATE_CATABOLIC_PROCESS	1.3698733	0.30907297	0.97047436	0.77743924
GOBP_MUCOSA_ASSOCIATED_LYMPHOID_TISSUE_DEVELOPMENT	1.3698288	0.308932	1.1837034	0.4729318
GOBP_REGULATION_OF_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	1.3695717	0.30936012	1.1895022	0.46561798
GOBP_POSITIVE_REGULATION_OF_CAMP_MEDIATED_SIGNALING	1.3694687	0.3093723	1.3528495	0.28080407
GOBP_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	1.3694258	0.30922768	1.4465369	0.19260024
GOBP_SPINAL_CORD_OLIGODENDROCYTE_CELL_DIFFERENTIATION	1.3693832	0.3090776	1.385337	0.25064203
GOBP_PROTEIN_O_LINKED_GLYCOSYLATION_VIA_THREONINE	1.369377	0.30883557	1.2912987	0.34629163
GOBP_PERIPHERAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	1.3693157	0.30873847	1.3591048	0.27518904
GOBP_MUSCLE_STRUCTURE_DEVELOPMENT	1.3691826	0.30884013	1.3688266	0.26528484
GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION	1.369178	0.30859318	1.3999795	0.23504074
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MATURATION	1.3690566	0.30865106	1.2202921	0.425755
GOBP_SCLEROTOME_DEVELOPMENT	1.368905	0.30878338	1.342051	0.29212523
GOBP_REGULATION_OF_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	1.368886	0.30857438	1.4276028	0.20876801
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_CELL_CLEARANCE	1.3687212	0.3087467	1.2671963	0.37142774
GOBP_EXPORT_FROM_CELL	1.3684858	0.30910796	1.472744	0.17102563
GOBP_MEMBRANE_LIPID_CATABOLIC_PROCESS	1.3684427	0.308966	1.5291073	0.12715533
GOBP_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY	1.3683769	0.3088851	1.2378128	0.40536216
GOBP_POSITIVE_REGULATION_OF_NEURON_MIGRATION	1.3682672	0.3089191	1.3591198	0.27532792
GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_OXIDATION	1.3682623	0.30867618	1.3569657	0.27698135
GOBP_NOREPINEPHRINE_SECRETION	1.3679363	0.30928418	1.4863677	0.1601862
GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	1.3679191	0.30906785	1.4236227	0.21172166
GOBP_VENTRICULAR_SEPTUM_DEVELOPMENT	1.3677108	0.3093597	1.2053694	0.44715768
GOBP_NEGATIVE_REGULATION_OF_TRANSPORTER_ACTIVITY	1.3676676	0.30922055	1.3670586	0.26675138
GOBP_INNER_EAR_MORPHOGENESIS	1.3676353	0.30905217	1.5024991	0.14825341
GOBP_MAINTENANCE_OF_GASTROINTESTINAL_EPITHELIUM	1.3674453	0.30929664	1.494717	0.15495214
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CONTRACTION	1.3672434	0.30957282	1.7436522	0.0318857
GOBP_REGULATION_OF_GASTRIC_ACID_SECRETION	1.3671198	0.30963755	1.3914359	0.24389736
GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS	1.3671114	0.30940607	1.2289134	0.41463986
GOBP_ASPARTATE_TRANSMEMBRANE_TRANSPORT	1.3670611	0.30928522	1.523682	0.1315624
GOBP_POSITIVE_REGULATION_OF_CIRCADIAN_SLEEP_WAKE_CYCLE_SLEEP	1.3667737	0.30977216	1.175945	0.48256445
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC	1.3667309	0.30963373	1.2560638	0.38452223
GOBP_LIPID_IMPORT_INTO_CELL	1.3667276	0.30939016	1.3000245	0.33768058
GOBP_INNER_DYNEIN_ARM_ASSEMBLY	1.3657506	0.31169468	1.5409398	0.11888559
GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT	1.3655034	0.31209365	1.5364145	0.122347
GOBP_CELLULAR_RESPONSE_TO_METAL_ION	1.36528	0.3124259	1.52433	0.1307196
GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_RECYCLING	1.3648688	0.3132661	-0.9459637	0.7943478
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_CIRCULATORY_RENIN_ANGIOTENSIN	1.36463	0.3136334	1.2390993	0.4046836
GOBP_CARBOHYDRATE_MEDIATED_SIGNALING	1.3646231	0.31339562	1.3320061	0.30167854
GOBP_PANCREATIC_A_CELL_DIFFERENTIATION	1.3644155	0.31368294	1.1865519	0.46974465
GOBP_REGULATION_OF_CORTICOTROPIN_RELEASING_HORMONE_SECRETION	1.3643885	0.313502	1.4067847	0.22881156
GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_CHEMICAL_HOMEOSTASIS	1.3639725	0.314337	1.5311824	0.12596156
GOBP_MATURE_B_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE	1.3636764	0.3148645	1.2544345	0.38599172
GOBP_GLUCOCORTICOID_SECRETION	1.3633505	0.3154712	1.4842572	0.16064708
GOBP_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY	1.3633071	0.315326	1.314388	0.3240299
GOBP_RESPONSE_TO_PURINE_CONTAINING_COMPOUND	1.3632643	0.3151839	1.5544573	0.11031259
GOBP_POSTSYNAPTIC_DENSITY_PROTEIN_95_CLUSTERING	1.3631495	0.31523713	1.3848492	0.2509869
GOBP_VITAMIN_TRANSMEMBRANE_TRANSPORT	1.3629538	0.3155025	1.1780417	0.48089936
GOBP_CELLULAR_RESPONSE_TO_HYDROPEROXIDE	1.3627869	0.31569558	1.3103279	0.3279686
GOBP_REGULATION_OF_HEART_RATE_BY_CHEMICAL_SIGNAL	1.3622528	0.3168672	1.1989036	0.45597365
GOBP_BLOOD_VESSEL_REMODELING	1.3621289	0.31693923	1.4564286	0.18287893
GOBP_HEART_MORPHOGENESIS	1.3618009	0.31755805	1.4857043	0.16039254
GOBP_CELLULAR_RESPONSE_TO_SALT	1.3614402	0.31824675	1.4631585	0.17811267
GOBP_ATRIAL_CARDIAC_MUSCLE_CELL_TO_AV_NODE_CELL_COMMUNICATION	1.3608788	0.3194889	1.4622347	0.17814852
GOBP_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	1.3607928	0.31946793	1.4410455	0.19740056
GOBP_NEUROTRANSMITTER_CATABOLIC_PROCESS	1.3607584	0.31930485	1.3693408	0.2657313
GOBP_NEURON_RECOGNITION	1.3606348	0.3193712	1.3169844	0.3196935
GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	1.3605988	0.31921083	1.4863675	0.15998659
GOBP_POSITIVE_REGULATION_OF_LIPID_KINASE_ACTIVITY	1.3605464	0.31909582	1.6164958	0.07439136
GOBP_SKELETAL_MUSCLE_HYPERTROPHY	1.3603832	0.31927302	1.1760201	0.4827029
GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	1.3602751	0.31929967	1.4216806	0.21349674
GOBP_INHIBITORY_SYNAPSE_ASSEMBLY	1.3601462	0.31939298	1.3507569	0.28254968
GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPASE_A2_ACTIVITY	1.3599513	0.31963512	1.1232132	0.554464
GOBP_EXPLORATION_BEHAVIOR	1.3596247	0.3202485	1.3340216	0.3003176
GOBP_RESPIRATORY_BURST_INVOLVED_IN_INFLAMMATORY_RESPONSE	1.3590721	0.32144412	1.3392177	0.29378018
GOBP_STRESS_FIBER_ASSEMBLY	1.3587338	0.32206768	1.3593084	0.27525714
GOBP_CELL_AGGREGATION	1.3587073	0.32188052	1.3206985	0.31411296
GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION	1.358393	0.3224493	1.3797152	0.2541576
GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS	1.3581352	0.32287547	1.3964038	0.23740177
GOBP_ARGININE_CATABOLIC_PROCESS	1.3580952	0.32272795	1.4296814	0.20696345
GOBP_CALCITONIN_FAMILY_RECEPTOR_SIGNALING_PATHWAY	1.3580118	0.32268986	1.4445173	0.19429201
GOBP_EXOCYTIC_PROCESS	1.3577967	0.32300127	1.3995544	0.23468605
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DEVELOPMENT	1.3576607	0.32311758	1.6988931	0.050407197
GOBP_BASOPHIL_ACTIVATION	1.3573323	0.32373556	1.3323051	0.30200455
GOBP_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION	1.3571268	0.3240182	1.5555204	0.1096237
GOBP_REGULATION_OF_PHOSPHOLIPASE_ACTIVITY	1.3570907	0.32386476	1.3176694	0.3187828
GOBP_POSITIVE_REGULATION_OF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY	1.3567901	0.3243938	1.3849678	0.2509076
GOBP_NEGATIVE_REGULATION_OF_CAMP_MEDIATED_SIGNALING	1.3567845	0.32415262	1.3805231	0.25292945
GOBP_RESPONSE_TO_PHEROMONE	1.3567649	0.3239496	1.2560697	0.38467216
GOBP_RESPONSE_TO_MAGNESIUM_ION	1.3566647	0.3239521	1.6091987	0.07529629
GOBP_TRANS_SYNAPTIC_SIGNALING_MODULATING_SYNAPTIC_TRANSMISSION	1.3564525	0.32427007	1.4181386	0.21714404
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT_VIA_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL	1.3564142	0.32411993	1.2253428	0.41863894
GOBP_ACROSOME_REACTION	1.3563799	0.32395822	1.6133426	0.0751414
GOBP_GAMETE_GENERATION	1.3563704	0.3237271	1.4420811	0.19609517
GOBP_NEGATIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	1.3563038	0.32365182	1.2356262	0.40659252
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS	1.3562847	0.32345173	1.0947347	0.59507155
GOBP_ANIMAL_ORGAN_FORMATION	1.3560914	0.3237013	1.4911846	0.15839691
GOBP_RETROGRADE_TRANS_SYNAPTIC_SIGNALING_BY_LIPID	1.3559489	0.32381892	1.6107293	0.07466297
GOBP_REGULATION_OF_GLUTAMATE_RECEPTOR_CLUSTERING	1.3558667	0.32378468	1.396508	0.23736279
GOBP_FUCOSYLATION	1.3558477	0.3235802	1.3965155	0.23752595
GOBP_TRANSLATIONAL_READTHROUGH	1.3557999	0.32345784	1.2897171	0.34804
GOBP_EGG_ACTIVATION	1.3557801	0.32325965	1.4643967	0.176965
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS	1.3557715	0.32302794	1.2561812	0.3845614
GOBP_UMP_CATABOLIC_PROCESS	1.3557458	0.3228437	1.1765877	0.48258707
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION	1.3557345	0.3226245	1.530077	0.12688468
GOBP_MONOATOMIC_ION_HOMEOSTASIS	1.3553677	0.3233386	1.4591032	0.18046808
GOBP_AMYLIN_RECEPTOR_SIGNALING_PATHWAY	1.3552866	0.3232965	1.4460194	0.19323796
GOBP_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION	1.3551735	0.32334718	1.3355076	0.2988068
GOBP_RESPONSE_TO_ELECTRICAL_STIMULUS	1.3550898	0.32331547	0.9609492	0.78949034
GOBP_POLYSACCHARIDE_METABOLIC_PROCESS	1.355055	0.3231563	1.387113	0.24859601
GOBP_POSITIVE_REGULATION_OF_AXON_EXTENSION_INVOLVED_IN_AXON_GUIDANCE	1.3549799	0.32310823	1.251007	0.39080337
GOBP_REGULATION_OF_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY	1.3549068	0.3230515	1.1708822	0.4900358
GOBP_SCHWANN_CELL_PROLIFERATION	1.3547503	0.3232087	1.5444341	0.11566442
GOBP_CALCIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE	1.3547357	0.3229966	1.2172691	0.4299068
GOBP_NEURAL_RETINA_DEVELOPMENT	1.3545505	0.3232317	1.4983968	0.1521366
GOBP_POSITIVE_REGULATION_OF_VESICLE_FUSION	1.354514	0.323078	1.2258426	0.41823328
GOBP_SYNAPSE_ORGANIZATION	1.3544225	0.3230648	1.3865368	0.24912588
GOBP_PROTEIN_O_LINKED_GLYCOSYLATION	1.3542185	0.3233402	1.2664682	0.37219524
GOBP_INFLAMMATORY_RESPONSE_TO_WOUNDING	1.3542042	0.32312858	1.5494452	0.11387359
GOBP_GLYCOSYLCERAMIDE_BIOSYNTHETIC_PROCESS	1.3540245	0.32334742	1.4306215	0.20635487
GOBP_SYNAPTIC_VESICLE_MEMBRANE_ORGANIZATION	1.3539915	0.32318434	1.4949652	0.15471306
GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	1.3539584	0.32302585	1.3844206	0.2510233
GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_UPTAKE	1.3538421	0.32308075	1.3743621	0.26015365
GOBP_SYMPATHETIC_GANGLION_DEVELOPMENT	1.3533942	0.32403764	1.2340844	0.4095176
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION	1.3527732	0.3254504	1.193424	0.46093196
GOBP_GLIAL_CELL_DEVELOPMENT	1.3527157	0.32535484	1.4809272	0.16315757
GOBP_ORGANOPHOSPHATE_ESTER_TRANSPORT	1.3527104	0.32511866	1.33553	0.29892573
